event_id,event_type,customer_id,endpoint_id,attempt_number,http_status,response_time_ms,timeout,signature_valid
evt_bulk_3bcfe78e,user.created,cust_050,ep_003,2,200,328.94,false,true
evt_bulk_9d8da3f6,payment.failed,cust_050,ep_003,1,401,4896.11,false,false
evt_bulk_03c524a7,order.shipped,cust_010,ep_002,1,504,5824.19,true,true
evt_bulk_03c524a7,order.shipped,cust_010,ep_002,2,500,4129.22,false,true
evt_bulk_03c524a7,order.shipped,cust_010,ep_002,3,429,3614.8,false,true
evt_bulk_03c524a7,order.shipped,cust_010,ep_002,4,401,1880.09,false,false
evt_bulk_d495bdd3,user.created,cust_040,ep_006,1,201,375.3,false,true
evt_bulk_42d6ecca,payment.failed,cust_040,ep_003,1,500,4960.19,false,true
evt_bulk_884a6b90,user.created,cust_020,ep_001,1,401,1889.31,false,false
evt_bulk_c56a3f86,user.created,cust_020,ep_004,1,429,3073.11,false,true
evt_bulk_c56a3f86,user.created,cust_020,ep_004,2,200,307.43,false,true
evt_bulk_56245f58,subscription.canceled,cust_020,ep_004,1,201,110.45,false,true
evt_bulk_a459ccb9,order.shipped,cust_010,ep_004,1,200,304.38,false,true
evt_bulk_7cf121e0,invoice.paid,cust_020,ep_004,1,500,5349.59,false,true
evt_bulk_afe27062,invoice.paid,cust_020,ep_002,1,429,3938.22,false,true
evt_bulk_afe27062,invoice.paid,cust_020,ep_002,2,504,2511.01,true,true
evt_bulk_afe27062,invoice.paid,cust_020,ep_002,3,429,4952.98,false,true
evt_bulk_afe27062,invoice.paid,cust_020,ep_002,4,200,303.91,false,true
evt_bulk_0f72087f,user.created,cust_020,ep_001,1,401,5926.67,false,false
evt_bulk_0bfcac59,payment.failed,cust_050,ep_004,1,200,350.98,false,true
evt_bulk_a0574039,payment.failed,cust_020,ep_001,1,502,4348.84,false,true
evt_bulk_a0574039,payment.failed,cust_020,ep_001,2,500,5945.18,false,true
evt_bulk_a0574039,payment.failed,cust_020,ep_001,3,200,354.65,false,true
evt_bulk_6e56aaa8,payment.failed,cust_040,ep_003,1,201,254.19,false,true
evt_bulk_aff061af,order.shipped,cust_010,ep_004,1,401,2251.93,false,false
evt_bulk_4569e80d,payment.failed,cust_030,ep_001,1,500,2071.51,false,true
evt_bulk_4569e80d,payment.failed,cust_030,ep_001,2,429,5167.21,false,true
evt_bulk_4569e80d,payment.failed,cust_030,ep_001,3,502,3218.28,false,true
evt_bulk_4569e80d,payment.failed,cust_030,ep_001,4,200,228.62,false,true
evt_bulk_a271ee14,invoice.paid,cust_040,ep_005,1,401,4741.36,false,false
evt_bulk_f7eb03d6,invoice.paid,cust_020,ep_006,1,201,366.04,false,true
evt_bulk_dfc4acc1,user.created,cust_050,ep_004,1,200,383.48,false,true
evt_bulk_2b9d4707,order.shipped,cust_040,ep_005,1,201,229.89,false,true
evt_bulk_9e00a939,user.created,cust_020,ep_005,1,200,391.42,false,true
evt_bulk_dfdee4b1,order.shipped,cust_020,ep_005,1,500,3845.63,false,true
evt_bulk_3e9370b0,user.created,cust_010,ep_003,1,200,323.6,false,true
evt_bulk_5d43e04e,user.created,cust_020,ep_005,1,502,5789.08,false,true
evt_bulk_5d43e04e,user.created,cust_020,ep_005,2,200,167.15,false,true
evt_bulk_6110a5e4,invoice.paid,cust_040,ep_001,1,200,122.4,false,true
evt_bulk_b0b37bc8,payment.failed,cust_030,ep_006,1,201,369.72,false,true
evt_bulk_71125214,payment.failed,cust_050,ep_005,1,429,5519.0,false,true
evt_bulk_71125214,payment.failed,cust_050,ep_005,2,429,2951.47,false,true
evt_bulk_71125214,payment.failed,cust_050,ep_005,3,500,4656.17,false,true
evt_bulk_71125214,payment.failed,cust_050,ep_005,4,504,3261.78,true,true
evt_bulk_71125214,payment.failed,cust_050,ep_005,5,500,2939.22,false,true
evt_bulk_a8915aad,payment.failed,cust_030,ep_002,1,500,4837.68,false,true
evt_bulk_a8915aad,payment.failed,cust_030,ep_002,2,429,2029.89,false,true
evt_bulk_a8915aad,payment.failed,cust_030,ep_002,3,502,2839.84,false,true
evt_bulk_a8915aad,payment.failed,cust_030,ep_002,4,500,4063.36,false,true
evt_bulk_a8915aad,payment.failed,cust_030,ep_002,5,200,224.66,false,true
evt_bulk_8fd6c579,payment.failed,cust_030,ep_001,1,200,164.8,false,true
evt_bulk_4e091809,subscription.canceled,cust_020,ep_004,1,500,3676.76,false,true
evt_bulk_4e091809,subscription.canceled,cust_020,ep_004,2,200,350.75,false,true
evt_bulk_6391239d,user.created,cust_010,ep_006,1,201,182.5,false,true
evt_bulk_f31a5ebc,user.created,cust_020,ep_005,1,401,4607.98,false,false
evt_bulk_c85aa28b,invoice.paid,cust_040,ep_004,1,500,1802.59,false,true
evt_bulk_f33b60cc,invoice.paid,cust_030,ep_002,1,500,4823.64,false,true
evt_bulk_ab42e828,user.created,cust_050,ep_004,1,200,315.37,false,true
evt_bulk_c12ecfee,invoice.paid,cust_020,ep_004,1,502,2570.25,false,true
evt_bulk_c12ecfee,invoice.paid,cust_020,ep_004,2,502,1876.78,false,true
evt_bulk_c12ecfee,invoice.paid,cust_020,ep_004,3,401,5932.58,false,false
evt_bulk_79d628cb,subscription.canceled,cust_040,ep_006,1,200,359.93,false,true
evt_bulk_33d80112,invoice.paid,cust_010,ep_003,1,200,378.5,false,true
evt_bulk_47bfda79,subscription.canceled,cust_030,ep_001,1,502,4956.35,false,true
evt_bulk_47bfda79,subscription.canceled,cust_030,ep_001,2,200,150.39,false,true
evt_bulk_ba6f74f4,user.created,cust_040,ep_005,1,429,5379.16,false,true
evt_bulk_ba6f74f4,user.created,cust_040,ep_005,2,200,342.85,false,true
evt_bulk_05aa8342,payment.failed,cust_020,ep_006,1,429,2102.87,false,true
evt_bulk_05aa8342,payment.failed,cust_020,ep_006,2,502,3045.58,false,true
evt_bulk_05aa8342,payment.failed,cust_020,ep_006,3,500,2895.57,false,true
evt_bulk_05aa8342,payment.failed,cust_020,ep_006,4,502,4889.16,false,true
evt_bulk_05aa8342,payment.failed,cust_020,ep_006,5,500,1744.77,false,true
evt_bulk_28d2888b,subscription.canceled,cust_050,ep_006,1,401,5186.04,false,false
evt_bulk_a4911757,invoice.paid,cust_030,ep_005,1,429,5230.3,false,true
evt_bulk_a4911757,invoice.paid,cust_030,ep_005,2,200,168.77,false,true
evt_bulk_833ed970,payment.failed,cust_030,ep_003,1,401,1976.33,false,false
evt_bulk_9328f017,payment.failed,cust_010,ep_006,1,500,5650.64,false,true
evt_bulk_9328f017,payment.failed,cust_010,ep_006,2,201,290.78,false,true
evt_bulk_cb7814ee,subscription.canceled,cust_050,ep_003,1,401,3909.74,false,false
evt_bulk_0e2eb4f3,order.shipped,cust_050,ep_002,1,429,3238.38,false,true
evt_bulk_0e2eb4f3,order.shipped,cust_050,ep_002,2,504,3855.69,true,true
evt_bulk_0e2eb4f3,order.shipped,cust_050,ep_002,3,500,3324.56,false,true
evt_bulk_0e2eb4f3,order.shipped,cust_050,ep_002,4,429,5934.81,false,true
evt_bulk_0e2eb4f3,order.shipped,cust_050,ep_002,5,401,5700.77,false,false
evt_bulk_e847c1bd,payment.failed,cust_050,ep_005,1,429,4308.87,false,true
evt_bulk_e847c1bd,payment.failed,cust_050,ep_005,2,500,4747.07,false,true
evt_bulk_dc92029d,subscription.canceled,cust_040,ep_001,1,502,3579.26,false,true
evt_bulk_dc92029d,subscription.canceled,cust_040,ep_001,2,504,4563.73,true,true
evt_bulk_dc92029d,subscription.canceled,cust_040,ep_001,3,504,1739.38,true,true
evt_bulk_dc92029d,subscription.canceled,cust_040,ep_001,4,500,2288.29,false,true
evt_bulk_b173b89b,payment.failed,cust_050,ep_002,1,500,4112.96,false,true
evt_bulk_f1ad3004,user.created,cust_030,ep_004,1,200,148.55,false,true
evt_bulk_d04682c5,order.shipped,cust_050,ep_002,1,401,3163.31,false,false
evt_bulk_d70be847,order.shipped,cust_040,ep_003,1,502,2212.37,false,true
evt_bulk_d70be847,order.shipped,cust_040,ep_003,2,200,196.98,false,true
evt_bulk_9cb6eb13,payment.failed,cust_020,ep_003,1,500,2569.88,false,true
evt_bulk_9cb6eb13,payment.failed,cust_020,ep_003,2,201,214.85,false,true
evt_bulk_202f198f,subscription.canceled,cust_040,ep_005,1,200,214.51,false,true
evt_bulk_fc852bff,invoice.paid,cust_030,ep_006,1,200,319.79,false,true
evt_bulk_5ac5d8be,user.created,cust_020,ep_001,1,504,3651.5,true,true
evt_bulk_5ac5d8be,user.created,cust_020,ep_001,2,429,3889.32,false,true
evt_bulk_5ac5d8be,user.created,cust_020,ep_001,3,201,344.21,false,true
evt_bulk_6a82e55b,invoice.paid,cust_050,ep_003,1,200,395.28,false,true
evt_bulk_e2ac59e9,invoice.paid,cust_050,ep_006,1,200,178.32,false,true
evt_bulk_332d606d,subscription.canceled,cust_040,ep_005,1,200,249.18,false,true
evt_bulk_6f0422f8,order.shipped,cust_040,ep_006,1,401,3333.03,false,false
evt_bulk_9f9b2436,subscription.canceled,cust_050,ep_005,1,429,2617.12,false,true
evt_bulk_9f9b2436,subscription.canceled,cust_050,ep_005,2,500,5832.77,false,true
evt_bulk_ca2d3f14,payment.failed,cust_040,ep_005,1,500,5080.68,false,true
evt_bulk_d8897195,order.shipped,cust_050,ep_001,1,200,339.72,false,true
evt_bulk_3c6a4bd6,invoice.paid,cust_050,ep_004,1,502,4345.48,false,true
evt_bulk_3c6a4bd6,invoice.paid,cust_050,ep_004,2,429,3559.93,false,true
evt_bulk_3c6a4bd6,invoice.paid,cust_050,ep_004,3,401,5863.34,false,false
evt_bulk_c489b6d2,payment.failed,cust_010,ep_001,1,401,4035.64,false,false
evt_bulk_3516869d,order.shipped,cust_040,ep_005,1,502,3259.82,false,true
evt_bulk_3516869d,order.shipped,cust_040,ep_005,2,200,147.9,false,true
evt_bulk_028a438e,order.shipped,cust_050,ep_002,1,200,255.08,false,true
evt_bulk_eb05bb8b,user.created,cust_030,ep_002,1,401,1882.44,false,false
evt_bulk_4d49950a,user.created,cust_050,ep_003,1,429,2864.04,false,true
evt_bulk_4d49950a,user.created,cust_050,ep_003,2,401,2482.63,false,false
evt_bulk_6a42c70d,subscription.canceled,cust_030,ep_003,1,502,2938.35,false,true
evt_bulk_6a42c70d,subscription.canceled,cust_030,ep_003,2,200,259.32,false,true
evt_bulk_0cd95482,payment.failed,cust_050,ep_006,1,201,219.73,false,true
evt_bulk_d4c1b340,payment.failed,cust_020,ep_006,1,201,268.5,false,true
evt_bulk_938d0ae0,user.created,cust_020,ep_002,1,200,374.53,false,true
evt_bulk_d5b8e002,user.created,cust_020,ep_005,1,201,286.92,false,true
evt_bulk_2d5bc5ab,invoice.paid,cust_020,ep_001,1,504,3168.72,true,true
evt_bulk_2d5bc5ab,invoice.paid,cust_020,ep_001,2,200,371.21,false,true
evt_bulk_cce07c3a,invoice.paid,cust_040,ep_001,1,401,2639.97,false,false
evt_bulk_61e0fceb,user.created,cust_010,ep_001,1,504,4009.4,true,true
evt_bulk_61e0fceb,user.created,cust_010,ep_001,2,504,3597.98,true,true
evt_bulk_61e0fceb,user.created,cust_010,ep_001,3,200,351.56,false,true
evt_bulk_ac2b7a00,invoice.paid,cust_020,ep_001,1,500,5194.4,false,true
evt_bulk_ac2b7a00,invoice.paid,cust_020,ep_001,2,502,3277.5,false,true
evt_bulk_ac2b7a00,invoice.paid,cust_020,ep_001,3,200,332.47,false,true
evt_bulk_0e20362a,invoice.paid,cust_010,ep_006,1,504,4923.57,true,true
evt_bulk_0e20362a,invoice.paid,cust_010,ep_006,2,500,2550.93,false,true
evt_bulk_0e20362a,invoice.paid,cust_010,ep_006,3,200,391.48,false,true
evt_bulk_3b619ab5,invoice.paid,cust_050,ep_004,1,200,284.57,false,true
evt_bulk_56a806be,subscription.canceled,cust_050,ep_004,1,200,253.99,false,true
evt_bulk_949b48fb,payment.failed,cust_020,ep_005,1,201,267.98,false,true
evt_bulk_210e7dc2,invoice.paid,cust_020,ep_003,1,401,3904.75,false,false
evt_bulk_81c6495b,user.created,cust_050,ep_001,1,200,154.9,false,true
evt_bulk_39dedda1,order.shipped,cust_050,ep_004,1,200,353.74,false,true
evt_bulk_6b01c576,payment.failed,cust_030,ep_001,1,200,212.72,false,true
evt_bulk_43e95dfa,user.created,cust_040,ep_005,1,504,4526.7,true,true
evt_bulk_43e95dfa,user.created,cust_040,ep_005,2,401,4936.2,false,false
evt_bulk_b1c953df,order.shipped,cust_010,ep_001,1,200,229.35,false,true
evt_bulk_13d24ff7,subscription.canceled,cust_050,ep_001,1,200,219.6,false,true
evt_bulk_1ff670db,invoice.paid,cust_050,ep_005,1,200,392.53,false,true
evt_bulk_42e64f3e,order.shipped,cust_040,ep_003,1,500,2196.06,false,true
evt_bulk_6814a0b7,subscription.canceled,cust_010,ep_005,1,502,5783.31,false,true
evt_bulk_6814a0b7,subscription.canceled,cust_010,ep_005,2,200,319.31,false,true
evt_bulk_604a86a6,order.shipped,cust_050,ep_004,1,200,342.95,false,true
evt_bulk_e276cab9,user.created,cust_050,ep_003,1,500,4252.51,false,true
evt_bulk_e6646c7c,payment.failed,cust_040,ep_004,1,504,1502.63,true,true
evt_bulk_e6646c7c,payment.failed,cust_040,ep_004,2,200,112.42,false,true
evt_bulk_433250b2,subscription.canceled,cust_020,ep_005,1,201,170.71,false,true
evt_bulk_acc89b75,invoice.paid,cust_050,ep_003,1,200,100.13,false,true
evt_bulk_1aee1162,user.created,cust_040,ep_004,1,429,2854.95,false,true
evt_bulk_1aee1162,user.created,cust_040,ep_004,2,201,328.02,false,true
evt_bulk_94c86c9f,user.created,cust_010,ep_005,1,500,3084.28,false,true
evt_bulk_94c86c9f,user.created,cust_010,ep_005,2,504,2569.38,true,true
evt_bulk_94c86c9f,user.created,cust_010,ep_005,3,200,321.69,false,true
evt_bulk_1a6aca04,invoice.paid,cust_030,ep_001,1,201,309.56,false,true
evt_bulk_240b708f,invoice.paid,cust_050,ep_005,1,502,3579.11,false,true
evt_bulk_240b708f,invoice.paid,cust_050,ep_005,2,201,312.72,false,true
evt_bulk_670a1e4a,payment.failed,cust_030,ep_001,1,504,1974.99,true,true
evt_bulk_670a1e4a,payment.failed,cust_030,ep_001,2,504,3710.37,true,true
evt_bulk_670a1e4a,payment.failed,cust_030,ep_001,3,429,3074.32,false,true
evt_bulk_670a1e4a,payment.failed,cust_030,ep_001,4,200,397.75,false,true
evt_bulk_3789dc88,order.shipped,cust_020,ep_005,1,201,121.14,false,true
evt_bulk_3a40593c,user.created,cust_040,ep_002,1,200,165.82,false,true
evt_bulk_b8f68124,order.shipped,cust_020,ep_001,1,429,4562.54,false,true
evt_bulk_b8f68124,order.shipped,cust_020,ep_001,2,201,372.17,false,true
evt_bulk_967fddfd,subscription.canceled,cust_020,ep_006,1,200,122.3,false,true
evt_bulk_277b4bd1,payment.failed,cust_030,ep_005,1,500,4790.79,false,true
evt_bulk_feb32ed3,payment.failed,cust_010,ep_005,1,500,5901.84,false,true
evt_bulk_feb32ed3,payment.failed,cust_010,ep_005,2,502,3332.68,false,true
evt_bulk_feb32ed3,payment.failed,cust_010,ep_005,3,200,373.17,false,true
evt_bulk_6900e882,user.created,cust_010,ep_004,1,200,192.4,false,true
evt_bulk_27ef23fb,user.created,cust_010,ep_003,1,500,3200.16,false,true
evt_bulk_ca3c1c9b,user.created,cust_050,ep_005,1,201,193.08,false,true
evt_bulk_6cbce763,subscription.canceled,cust_050,ep_003,1,401,5363.14,false,false
evt_bulk_6633b5a9,user.created,cust_050,ep_001,1,200,358.48,false,true
evt_bulk_63e46fc3,order.shipped,cust_040,ep_003,1,504,2562.16,true,true
evt_bulk_63e46fc3,order.shipped,cust_040,ep_003,2,201,328.83,false,true
evt_bulk_200ca574,order.shipped,cust_050,ep_004,1,429,4218.55,false,true
evt_bulk_200ca574,order.shipped,cust_050,ep_004,2,502,5533.91,false,true
evt_bulk_200ca574,order.shipped,cust_050,ep_004,3,502,4034.15,false,true
evt_bulk_200ca574,order.shipped,cust_050,ep_004,4,502,3275.15,false,true
evt_bulk_200ca574,order.shipped,cust_050,ep_004,5,500,1730.76,false,true
evt_bulk_07ddbc71,subscription.canceled,cust_030,ep_005,1,200,290.29,false,true
evt_bulk_9feaaafd,user.created,cust_010,ep_004,1,201,281.29,false,true
evt_bulk_fd7af35c,subscription.canceled,cust_050,ep_006,1,502,4613.89,false,true
evt_bulk_fd7af35c,subscription.canceled,cust_050,ep_006,2,500,1760.76,false,true
evt_bulk_a16980ff,order.shipped,cust_020,ep_003,1,500,5914.18,false,true
evt_bulk_94c08bd9,order.shipped,cust_030,ep_004,1,500,3070.14,false,true
evt_bulk_16d9bb6e,order.shipped,cust_010,ep_006,1,200,225.49,false,true
evt_bulk_f6d795bc,user.created,cust_010,ep_003,1,200,286.31,false,true
evt_bulk_c5189d43,invoice.paid,cust_040,ep_003,1,504,3657.34,true,true
evt_bulk_c5189d43,invoice.paid,cust_040,ep_003,2,502,4164.46,false,true
evt_bulk_c5189d43,invoice.paid,cust_040,ep_003,3,201,146.41,false,true
evt_bulk_c2cc4977,user.created,cust_010,ep_006,1,401,4407.25,false,false
evt_bulk_3cf361da,order.shipped,cust_020,ep_005,1,504,2353.62,true,true
evt_bulk_3cf361da,order.shipped,cust_020,ep_005,2,200,272.65,false,true
evt_bulk_08ff137f,subscription.canceled,cust_040,ep_005,1,429,2607.94,false,true
evt_bulk_08ff137f,subscription.canceled,cust_040,ep_005,2,502,3576.91,false,true
evt_bulk_08ff137f,subscription.canceled,cust_040,ep_005,3,504,2114.45,true,true
evt_bulk_08ff137f,subscription.canceled,cust_040,ep_005,4,502,4561.86,false,true
evt_bulk_08ff137f,subscription.canceled,cust_040,ep_005,5,200,263.98,false,true
evt_bulk_7d85c565,order.shipped,cust_020,ep_006,1,502,4655.27,false,true
evt_bulk_7d85c565,order.shipped,cust_020,ep_006,2,200,186.18,false,true
evt_bulk_1984b9e1,user.created,cust_030,ep_003,1,429,3395.74,false,true
evt_bulk_1984b9e1,user.created,cust_030,ep_003,2,504,2435.64,true,true
evt_bulk_1984b9e1,user.created,cust_030,ep_003,3,502,2336.23,false,true
evt_bulk_1984b9e1,user.created,cust_030,ep_003,4,504,3199.05,true,true
evt_bulk_1984b9e1,user.created,cust_030,ep_003,5,200,217.85,false,true
evt_bulk_6384af3a,payment.failed,cust_040,ep_003,1,502,3689.59,false,true
evt_bulk_6384af3a,payment.failed,cust_040,ep_003,2,500,3051.27,false,true
evt_bulk_6384af3a,payment.failed,cust_040,ep_003,3,201,137.52,false,true
evt_bulk_ef582589,payment.failed,cust_010,ep_004,1,200,139.7,false,true
evt_bulk_581ab01f,invoice.paid,cust_040,ep_003,1,500,4396.77,false,true
evt_bulk_581ab01f,invoice.paid,cust_040,ep_003,2,200,227.86,false,true
evt_bulk_9eb623ff,user.created,cust_010,ep_002,1,201,128.2,false,true
evt_bulk_bf15fa0d,payment.failed,cust_030,ep_004,1,401,4931.68,false,false
evt_bulk_82d5be4b,user.created,cust_020,ep_005,1,500,4457.46,false,true
evt_bulk_5615caad,order.shipped,cust_010,ep_003,1,201,316.19,false,true
evt_bulk_a98999c9,subscription.canceled,cust_050,ep_003,1,500,3498.01,false,true
evt_bulk_48242c53,payment.failed,cust_050,ep_002,1,201,143.96,false,true
evt_bulk_89b76333,order.shipped,cust_040,ep_006,1,201,151.05,false,true
evt_bulk_4463ae48,user.created,cust_020,ep_004,1,401,5333.4,false,false
evt_bulk_81debe73,payment.failed,cust_040,ep_002,1,200,247.46,false,true
evt_bulk_d87d96e6,user.created,cust_010,ep_004,1,200,374.12,false,true
evt_bulk_eac9fae6,subscription.canceled,cust_020,ep_005,1,200,269.66,false,true
evt_bulk_9b438fd9,order.shipped,cust_040,ep_006,1,200,293.64,false,true
evt_bulk_7c653cd9,payment.failed,cust_030,ep_004,1,201,378.29,false,true
evt_bulk_5ac5281b,subscription.canceled,cust_040,ep_001,1,500,4729.68,false,true
evt_bulk_5ac5281b,subscription.canceled,cust_040,ep_001,2,201,262.88,false,true
evt_bulk_e02cc780,payment.failed,cust_050,ep_005,1,200,382.17,false,true
evt_bulk_07f42d66,user.created,cust_050,ep_006,1,500,4240.28,false,true
evt_bulk_07f42d66,user.created,cust_050,ep_006,2,429,5345.36,false,true
evt_bulk_07f42d66,user.created,cust_050,ep_006,3,429,1558.32,false,true
evt_bulk_07f42d66,user.created,cust_050,ep_006,4,504,5661.22,true,true
evt_bulk_07f42d66,user.created,cust_050,ep_006,5,200,257.62,false,true
evt_bulk_17267f30,user.created,cust_020,ep_001,1,200,175.38,false,true
evt_bulk_4bdf8066,user.created,cust_020,ep_005,1,200,330.67,false,true
evt_bulk_b6dac12d,invoice.paid,cust_020,ep_003,1,200,108.39,false,true
evt_bulk_e2041e51,invoice.paid,cust_050,ep_002,1,504,5662.11,true,true
evt_bulk_e2041e51,invoice.paid,cust_050,ep_002,2,401,5528.63,false,false
evt_bulk_ee7084ef,user.created,cust_040,ep_003,1,401,1817.02,false,false
evt_bulk_7f21eee2,payment.failed,cust_020,ep_002,1,504,4368.18,true,true
evt_bulk_7f21eee2,payment.failed,cust_020,ep_002,2,401,2220.96,false,false
evt_bulk_62fbe318,payment.failed,cust_010,ep_004,1,429,5936.38,false,true
evt_bulk_62fbe318,payment.failed,cust_010,ep_004,2,201,183.66,false,true
evt_bulk_de8bb7d1,order.shipped,cust_030,ep_005,1,500,4538.38,false,true
evt_bulk_de8bb7d1,order.shipped,cust_030,ep_005,2,429,5626.85,false,true
evt_bulk_de8bb7d1,order.shipped,cust_030,ep_005,3,200,307.32,false,true
evt_bulk_3b1477df,subscription.canceled,cust_050,ep_005,1,502,4943.21,false,true
evt_bulk_3b1477df,subscription.canceled,cust_050,ep_005,2,401,2497.35,false,false
evt_bulk_af534069,payment.failed,cust_030,ep_002,1,200,169.85,false,true
evt_bulk_f02d6487,subscription.canceled,cust_020,ep_002,1,500,2716.47,false,true
evt_bulk_3473d4da,user.created,cust_040,ep_003,1,500,1967.3,false,true
evt_bulk_40c63dc0,payment.failed,cust_050,ep_003,1,200,188.03,false,true
evt_bulk_7df4e252,payment.failed,cust_030,ep_002,1,200,250.31,false,true
evt_bulk_89b60408,order.shipped,cust_040,ep_005,1,201,382.24,false,true
evt_bulk_3270d5d9,payment.failed,cust_010,ep_006,1,500,3261.47,false,true
evt_bulk_3270d5d9,payment.failed,cust_010,ep_006,2,504,4375.4,true,true
evt_bulk_3270d5d9,payment.failed,cust_010,ep_006,3,502,5511.72,false,true
evt_bulk_3270d5d9,payment.failed,cust_010,ep_006,4,502,2862.0,false,true
evt_bulk_3270d5d9,payment.failed,cust_010,ep_006,5,500,3419.42,false,true
evt_bulk_9217072d,user.created,cust_010,ep_006,1,429,4577.19,false,true
evt_bulk_9217072d,user.created,cust_010,ep_006,2,500,2105.92,false,true
evt_bulk_9217072d,user.created,cust_010,ep_006,3,502,2716.51,false,true
evt_bulk_9217072d,user.created,cust_010,ep_006,4,500,2494.83,false,true
evt_bulk_18248f4c,user.created,cust_010,ep_001,1,201,356.04,false,true
evt_bulk_d3af496a,invoice.paid,cust_010,ep_001,1,500,2534.0,false,true
evt_bulk_a19c07d8,user.created,cust_020,ep_006,1,200,357.37,false,true
evt_bulk_46479e35,order.shipped,cust_030,ep_001,1,502,4261.88,false,true
evt_bulk_46479e35,order.shipped,cust_030,ep_001,2,502,5648.4,false,true
evt_bulk_46479e35,order.shipped,cust_030,ep_001,3,500,3549.29,false,true
evt_bulk_2ba97429,user.created,cust_030,ep_006,1,200,126.78,false,true
evt_bulk_b27c6667,user.created,cust_030,ep_003,1,500,1943.35,false,true
evt_bulk_b27c6667,user.created,cust_030,ep_003,2,502,2051.58,false,true
evt_bulk_b27c6667,user.created,cust_030,ep_003,3,201,196.52,false,true
evt_bulk_6e27f23e,user.created,cust_030,ep_001,1,200,397.8,false,true
evt_bulk_0d5675ea,subscription.canceled,cust_020,ep_006,1,200,139.84,false,true
evt_bulk_31fd37d4,invoice.paid,cust_030,ep_004,1,401,4073.23,false,false
evt_bulk_e77fc8b4,payment.failed,cust_040,ep_003,1,502,2616.99,false,true
evt_bulk_e77fc8b4,payment.failed,cust_040,ep_003,2,200,148.69,false,true
evt_bulk_6d723b36,user.created,cust_020,ep_004,1,502,2413.5,false,true
evt_bulk_6d723b36,user.created,cust_020,ep_004,2,429,4019.29,false,true
evt_bulk_6d723b36,user.created,cust_020,ep_004,3,429,4012.29,false,true
evt_bulk_6d723b36,user.created,cust_020,ep_004,4,401,5964.05,false,false
evt_bulk_d677f0fb,order.shipped,cust_010,ep_004,1,429,5016.85,false,true
evt_bulk_d677f0fb,order.shipped,cust_010,ep_004,2,500,5361.32,false,true
evt_bulk_bbfed7ff,payment.failed,cust_010,ep_002,1,401,5358.88,false,false
evt_bulk_f4a8a9e6,invoice.paid,cust_020,ep_005,1,500,5653.59,false,true
evt_bulk_f4a8a9e6,invoice.paid,cust_020,ep_005,2,429,1967.29,false,true
evt_bulk_f4a8a9e6,invoice.paid,cust_020,ep_005,3,401,5300.94,false,false
evt_bulk_b2443cc4,payment.failed,cust_050,ep_005,1,502,1762.81,false,true
evt_bulk_b2443cc4,payment.failed,cust_050,ep_005,2,201,302.87,false,true
evt_bulk_84174bf2,invoice.paid,cust_020,ep_006,1,200,144.37,false,true
evt_bulk_c7e5f56a,subscription.canceled,cust_030,ep_004,1,200,164.74,false,true
evt_bulk_fb633256,user.created,cust_010,ep_002,1,201,115.29,false,true
evt_bulk_b26c0bc5,payment.failed,cust_040,ep_005,1,500,3502.01,false,true
evt_bulk_b26c0bc5,payment.failed,cust_040,ep_005,2,500,4738.15,false,true
evt_bulk_38adec69,user.created,cust_010,ep_001,1,500,3660.37,false,true
evt_bulk_38adec69,user.created,cust_010,ep_001,2,500,2778.26,false,true
evt_bulk_f24bb9f6,user.created,cust_030,ep_003,1,200,339.71,false,true
evt_bulk_ec0b321b,order.shipped,cust_030,ep_005,1,500,1895.99,false,true
evt_bulk_ec0b321b,order.shipped,cust_030,ep_005,2,200,336.19,false,true
evt_bulk_0f3b9fc9,subscription.canceled,cust_010,ep_001,1,500,2721.81,false,true
evt_bulk_0f3b9fc9,subscription.canceled,cust_010,ep_001,2,200,288.64,false,true
evt_bulk_edabaa4d,user.created,cust_050,ep_006,1,200,265.21,false,true
evt_bulk_210cd93a,payment.failed,cust_010,ep_001,1,429,4305.79,false,true
evt_bulk_210cd93a,payment.failed,cust_010,ep_001,2,429,4507.76,false,true
evt_bulk_210cd93a,payment.failed,cust_010,ep_001,3,502,3511.38,false,true
evt_bulk_210cd93a,payment.failed,cust_010,ep_001,4,429,3305.46,false,true
evt_bulk_210cd93a,payment.failed,cust_010,ep_001,5,201,372.05,false,true
evt_bulk_0c2deb1b,user.created,cust_040,ep_001,1,500,5847.19,false,true
evt_bulk_4b784c2e,order.shipped,cust_030,ep_005,1,200,356.39,false,true
evt_bulk_179fc699,invoice.paid,cust_050,ep_003,1,500,2652.87,false,true
evt_bulk_179fc699,invoice.paid,cust_050,ep_003,2,401,2655.08,false,false
evt_bulk_472e4ddf,order.shipped,cust_010,ep_001,1,200,393.21,false,true
evt_bulk_e27a9c52,payment.failed,cust_020,ep_001,1,200,311.74,false,true
evt_bulk_fc2b8751,subscription.canceled,cust_010,ep_004,1,500,3356.43,false,true
evt_bulk_8798b57b,invoice.paid,cust_050,ep_001,1,201,393.17,false,true
evt_bulk_8c900eee,order.shipped,cust_010,ep_005,1,500,4965.53,false,true
evt_bulk_b9a2eb8d,invoice.paid,cust_010,ep_001,1,201,228.97,false,true
evt_bulk_e5ea0b46,subscription.canceled,cust_010,ep_001,1,201,295.55,false,true
