event_id,event_type,customer_id,invoice_id,created_at,payload_size_kb,idempotency_key,priority
evt_013604,invoice.rejected,cust_0152,inv_447133,2026-04-01 12:45:35.494698,229,a2f96921-09d4-4bc3-9560-b010a7a12bb6,medium
evt_003216,invoice.created,cust_0124,inv_728098,2026-04-20 09:24:59.323128,174,ef3748c0-e652-4a15-b22e-2b38d60560cc,low
evt_000798,invoice.rejected,cust_0249,inv_169966,2026-05-12 15:41:17.280860,288,2d078285-0528-4aad-96c2-6bd3c4657e16,medium
evt_010086,invoice.paid,cust_0131,inv_191319,2026-03-19 16:12:54.437321,777,a5fba3f1-571d-46e3-a625-25fe6df97c03,medium
evt_001778,invoice.created,cust_0104,inv_607216,2026-02-21 02:21:32.299159,529,2f99e317-3c63-48d1-8a1b-a77d31736f27,high
evt_004114,invoice.created,cust_0064,inv_999310,2026-04-29 18:55:35.337662,524,18a4903a-8605-404f-8c63-bc08361cb9a6,low
evt_001771,invoice.paid,cust_0014,inv_835652,2026-02-25 04:19:18.299044,277,de21e964-f4f3-4f8f-8ac8-919abc41b9dc,medium
evt_014501,invoice.created,cust_0225,inv_821464,2026-05-12 21:12:19.510589,285,30e1b250-27ec-4097-b789-1544054fb8b3,medium
evt_006935,compliance.submitted,cust_0013,inv_402207,2026-03-27 03:09:32.385004,457,8f1879df-97af-4f3e-8d86-8cb54ed9a58b,low
evt_010798,invoice.validated,cust_0141,inv_814357,2026-05-14 16:56:27.448723,608,1d945f9c-6e6b-49df-b1da-1bf639818097,low
evt_013574,invoice.created,cust_0174,inv_536725,2026-03-18 13:07:49.494212,29,111a6147-aeb2-455e-9606-eb592fcead97,low
evt_012062,compliance.failed,cust_0100,inv_689432,2026-04-07 15:26:02.469182,235,cd5a6508-c06f-4c30-85c7-b4741b9dac49,low
evt_006413,invoice.created,cust_0150,inv_264335,2026-02-14 05:14:07.376672,215,ceeca59b-3dc1-44dc-8601-0822f834e687,low
evt_003023,invoice.paid,cust_0011,inv_755377,2026-04-17 13:56:07.319769,320,8da25f2a-3b41-4e1f-a649-2074d45d83e8,low
evt_014756,invoice.validated,cust_0143,inv_357671,2026-03-28 16:02:03.514790,263,5baeb150-9f2d-47ea-a544-4ae8bac9758a,medium
evt_004229,invoice.validated,cust_0001,inv_124266,2026-05-08 21:59:38.339466,423,7217a5c2-9e0f-4d65-9540-e1df1b6ecb54,critical
evt_014654,invoice.rejected,cust_0198,inv_398248,2026-04-12 13:44:44.513162,327,fe9f9e9f-5908-44d4-b697-9eb676a7818a,medium
evt_003013,invoice.created,cust_0172,inv_704383,2026-05-01 05:17:48.319512,214,76df739d-de8b-4fd9-87d8-a7144a964b54,medium
evt_014545,invoice.created,cust_0048,inv_257428,2026-03-09 14:37:54.511312,189,11fd4ceb-ec5f-4179-852d-ae9e96c08b91,medium
evt_006876,compliance.submitted,cust_0078,inv_876103,2026-04-13 14:49:16.384042,157,77461ff4-95d2-421f-a152-65818bd24040,medium
evt_010285,invoice.validated,cust_0239,inv_516184,2026-05-11 01:44:46.440585,358,f078d48d-c024-42df-8eef-74849f24988d,medium
evt_005765,invoice.paid,cust_0085,inv_556813,2026-04-02 12:10:08.364955,273,229a7a61-1fd6-42f6-930d-fdd3b0baed4a,critical
evt_dup_a798eb68,invoice.paid,cust_0104,inv_857553,2026-01-24 23:03:31.487694,293,eefca04c-e548-4651-be6b-7cc4668158eb,low
evt_004620,invoice.created,cust_0247,inv_530680,2026-05-05 19:34:14.345876,233,15d623b3-84a5-4fa1-ad7c-05180898f232,medium
evt_011679,compliance.failed,cust_0205,inv_387036,2026-02-06 01:34:11.463014,197,4fdb0fbf-4793-4668-977f-c465e42cd55e,high
evt_007604,invoice.created,cust_0008,inv_945010,2026-04-22 15:25:18.397105,147,04222666-d07a-4e46-9584-8072f16ca399,low
evt_013292,invoice.created,cust_0144,inv_595920,2026-03-09 06:39:57.489737,136,17cd962a-b3c6-467b-997f-6da79aaef924,low
evt_010541,compliance.submitted,cust_0068,inv_559312,2026-01-22 21:21:45.444651,445,be324b6e-999d-47d3-9066-54b2f285383a,low
evt_000528,invoice.created,cust_0034,inv_312705,2026-01-17 01:07:00.276357,420,ab8c59eb-d45f-46c7-a448-763929e0f077,medium
evt_000367,invoice.validated,cust_0048,inv_995706,2026-01-20 20:18:40.273722,341,7c3f91f7-8d50-4fc1-ab7d-1b283c8c1dca,low
evt_006099,invoice.created,cust_0230,inv_978976,2026-02-25 18:53:40.371687,779,df0921a0-e75d-4c6e-842d-1e0690857ec0,low
evt_014624,invoice.paid,cust_0171,inv_625269,2026-04-15 11:58:23.512653,385,f2bfe32d-85b4-4b15-ad57-9c45e1da1aa0,critical
evt_004265,invoice.created,cust_0189,inv_757610,2026-04-09 07:37:18.340077,88,3fbabd79-8883-4cd8-a1f2-2c6728e43b52,low
evt_004263,invoice.created,cust_0037,inv_580542,2026-02-02 04:32:40.340047,230,912b37db-6a58-44ad-9bb2-171866dd5fb2,low
evt_008785,invoice.created,cust_0075,inv_610906,2026-02-12 13:35:14.416398,329,610e6946-5ae5-4748-8938-6b67f6209210,high
evt_006826,compliance.failed,cust_0161,inv_504920,2026-03-14 19:08:40.383218,66,5192f9be-c710-4f58-9bea-82e11ceb0798,low
evt_001920,invoice.created,cust_0074,inv_387150,2026-04-20 20:32:20.301446,600,62329ed5-fb96-4a2b-8599-8d6ca773cf66,medium
evt_007251,invoice.created,cust_0201,inv_929078,2026-02-13 16:34:04.390102,193,723c136c-27ce-4efe-a9d3-d4365f935362,low
evt_000702,invoice.rejected,cust_0002,inv_107574,2026-02-20 04:46:36.279289,110,459f7997-b740-43ec-bad5-b14a9a762e35,high
evt_006171,invoice.paid,cust_0028,inv_558943,2026-05-06 16:22:16.372820,341,10f13e05-4b04-4d88-b194-ce452621f727,medium
evt_012927,compliance.submitted,cust_0089,inv_103688,2026-02-14 01:04:08.483787,340,b18ac195-f11d-45ab-98d4-9d25d817c52b,high
evt_009986,invoice.validated,cust_0094,inv_906326,2026-03-28 18:12:55.435747,421,ae020a7f-82cb-472f-9f99-b9323382ed75,medium
evt_005019,compliance.failed,cust_0237,inv_901829,2026-04-02 19:55:27.352263,379,8781890c-d75b-4ee8-98de-2f4df820d85e,medium
evt_006871,invoice.paid,cust_0077,inv_367325,2026-04-22 05:43:45.383964,142,df740376-dc95-4950-bf63-850017358cd2,high
evt_007517,invoice.rejected,cust_0249,inv_543187,2026-01-28 12:46:03.395220,138,11694316-93c8-4f89-86db-5682f6d937a3,medium
evt_004424,compliance.submitted,cust_0217,inv_122754,2026-02-18 07:15:38.342609,556,1727baaf-6ef9-488b-98ff-e02e15f94c3e,low
evt_012582,invoice.validated,cust_0061,inv_899607,2026-01-30 12:30:06.477986,167,f39f451b-0a50-4d8c-84e4-54ee28718e75,low
evt_006863,invoice.validated,cust_0194,inv_569000,2026-05-04 15:21:07.383845,403,99926fd2-a411-4088-8cba-5a1f934d6597,high
evt_014635,compliance.submitted,cust_0100,inv_333578,2026-04-09 01:53:26.512820,595,03fa0800-14de-4fd3-a149-73fe0f963a2c,high
evt_004869,invoice.paid,cust_0152,inv_976583,2026-01-20 21:43:14.349866,638,77c95f04-bdf8-42bc-b3d9-d72143082eb4,high
evt_001299,invoice.validated,cust_0015,inv_782524,2026-04-01 04:26:05.290394,706,e52b2b24-3f33-428d-9a4d-37ac62c001c7,high
evt_013269,compliance.submitted,cust_0214,inv_744776,2026-02-25 02:32:57.489363,70,4ba4d21d-3b37-4703-ab3e-40aba3e6d2a0,medium
evt_010127,invoice.validated,cust_0065,inv_395416,2026-05-05 02:41:25.437989,415,d7554686-2342-4fe1-b9da-8802c5b160dc,critical
evt_001353,compliance.failed,cust_0033,inv_644998,2026-05-13 04:23:37.291898,100,d7d908b9-a3b3-4924-9e16-4de7324ac73f,medium
evt_002927,invoice.validated,cust_0149,inv_401636,2026-03-09 15:57:42.317818,230,db459f02-3235-4c45-9995-675a7151cfe5,low
evt_008535,invoice.created,cust_0228,inv_236507,2026-02-10 00:52:45.412375,398,5377278f-9b59-49bd-88d3-5b7b44e325a1,high
evt_012356,invoice.validated,cust_0240,inv_554243,2026-03-10 16:52:30.473824,111,bdfb7e16-a0e2-4858-8839-22f84ec70a66,high
evt_001288,compliance.submitted,cust_0210,inv_932106,2026-04-19 22:56:18.290060,221,c82dfd87-402b-4a55-829a-bdd913ea662c,low
evt_013345,invoice.created,cust_0116,inv_363942,2026-05-05 23:40:16.490580,571,4793d6ff-0c7f-42e4-80e8-2739a7c7bfe8,low
evt_011992,invoice.validated,cust_0218,inv_424102,2026-04-23 03:39:47.468096,321,25665d67-b379-4961-b532-b29ddc76fec7,high
evt_013034,compliance.submitted,cust_0202,inv_231468,2026-01-29 09:47:58.485575,367,b5c70219-3537-499a-934d-6daa4b89f275,medium
evt_004351,compliance.submitted,cust_0071,inv_622892,2026-04-08 00:50:31.341443,209,ce4e5cdc-763e-4c54-bae6-dddaefa2f5f6,low
evt_009825,compliance.failed,cust_0228,inv_266158,2026-01-23 13:46:33.433130,85,41b34200-b317-4e73-8382-4f79b7058147,critical
evt_003698,compliance.submitted,cust_0241,inv_224272,2026-04-07 21:03:35.330995,605,8cdd2a77-0993-4483-a978-51442fea0227,medium
evt_002014,invoice.validated,cust_0171,inv_594601,2026-03-20 20:59:56.302962,132,39b893c4-661c-4a8f-acdd-7e56a5739116,low
evt_010639,compliance.failed,cust_0025,inv_816339,2026-04-04 21:51:42.446188,50,329b992f-6798-4469-930c-c4c80272102e,medium
evt_004374,invoice.paid,cust_0097,inv_816379,2026-02-25 12:45:24.341815,270,58b0dd62-6840-4641-a9cc-5506c3f2e82b,low
evt_012224,invoice.validated,cust_0119,inv_665184,2026-04-08 05:10:06.471743,230,6c2d9435-779d-4334-8dc6-8b96e0086fbf,critical
evt_005678,invoice.validated,cust_0063,inv_458567,2026-02-20 08:52:49.363090,665,a52fe5a3-6410-4b4c-b74a-b94f9256d4ae,high
evt_012371,invoice.rejected,cust_0202,inv_225538,2026-02-06 22:31:20.474079,22,1b1a4cb0-a237-43a3-9dd8-7f742deb71a0,critical
evt_013244,invoice.created,cust_0073,inv_602653,2026-02-26 06:31:02.488977,238,6a5b4bc7-6e99-426f-9ae0-98f707953942,high
evt_002148,compliance.submitted,cust_0045,inv_595104,2026-02-24 03:43:09.305077,332,bf96410c-8ca6-4b89-9a49-fc92d05cc83f,low
evt_014092,invoice.created,cust_0126,inv_807735,2026-02-25 21:03:55.502434,405,13e74e25-158c-4762-81a1-d0bd3ee89f20,low
evt_002706,invoice.validated,cust_0224,inv_980287,2026-05-10 20:12:21.314114,93,dbe9dcda-1dfb-46e0-a10d-3556b34c5fa1,medium
evt_dup_c83e6056,invoice.rejected,cust_0044,inv_888000,2026-03-07 12:02:26.370743,112,677242e0-5130-4e99-b23f-77d2d1ee6739,low
evt_005474,invoice.paid,cust_0009,inv_323395,2026-03-17 11:51:32.359686,91,fa86bf2f-f0bf-40b8-a1b8-7ea5c468aa7c,medium
evt_014013,compliance.submitted,cust_0111,inv_595055,2026-01-25 21:35:15.501200,412,c036623f-d7ab-4382-a7c8-b6f7a8f76231,medium
evt_002571,invoice.created,cust_0205,inv_628617,2026-03-12 04:59:37.311887,311,790250f0-b43c-4856-a226-4f8def0e4a55,low
evt_010722,invoice.paid,cust_0061,inv_780469,2026-02-12 05:11:55.447490,57,29634591-2f97-4032-89e3-c61cef595c5a,low
evt_007640,compliance.submitted,cust_0071,inv_142399,2026-03-11 08:59:41.397831,398,6deb4c78-a778-4deb-a766-fb51f846b4cf,medium
evt_dup_c3a4b40c,compliance.failed,cust_0083,inv_360892,2026-04-07 14:15:39.450379,277,0c26f39c-ed03-436a-9e2a-e69ae0ae64c8,low
evt_dup_b0529005,invoice.created,cust_0223,inv_256685,2026-05-01 11:25:23.376929,818,c64c9396-caa9-4532-87cc-8b47b4675758,medium
evt_008159,invoice.created,cust_0028,inv_889730,2026-05-14 00:31:52.406249,345,f40842ae-e10a-4056-96c8-7d188ccdcb47,low
evt_012528,invoice.validated,cust_0049,inv_451762,2026-03-07 20:08:46.477047,715,46111cf4-3cb2-4e08-ae64-8fa9d7e33a56,high
evt_011629,invoice.rejected,cust_0011,inv_839175,2026-04-23 22:25:36.462093,327,7579c098-2164-4b81-98cf-ee61205610df,medium
evt_000811,invoice.paid,cust_0177,inv_971803,2026-04-28 10:22:18.281059,275,8c2110ec-59f1-4121-b2ea-0cff1bccf037,high
evt_005318,invoice.validated,cust_0073,inv_811751,2026-03-03 23:26:12.357171,359,de9f3d96-5230-4f65-bf26-ff4bc10734be,high
evt_005685,invoice.paid,cust_0214,inv_429628,2026-01-31 23:06:33.363263,743,f160b4f8-56ce-4bd3-9887-390df13a60f7,low
evt_011833,invoice.created,cust_0249,inv_898246,2026-01-17 07:27:51.465609,145,953b0bcd-249f-4a5b-8cda-b0c0b2e5b1e2,high
evt_000313,compliance.failed,cust_0015,inv_911187,2026-02-19 09:28:29.272857,162,bbd3c5c0-586b-4502-a4df-267bbefb35bd,medium
evt_002074,invoice.validated,cust_0186,inv_356620,2026-02-15 06:59:13.303912,391,572b970f-7f52-4975-a4c4-64c1240f3a53,medium
evt_011060,invoice.created,cust_0141,inv_850250,2026-04-18 07:14:01.452957,402,a209a6a4-0c98-43a6-b106-dfafb2cb7d90,medium
evt_011972,invoice.validated,cust_0023,inv_113236,2026-03-06 23:26:12.467773,85,f8b595fe-8c84-480c-b05e-1326cddbcc29,medium
evt_011662,invoice.created,cust_0021,inv_205602,2026-01-30 18:46:27.462680,174,06d9b4fa-61f3-4d69-88c9-421e5a516ab0,high
evt_000886,invoice.created,cust_0039,inv_882692,2026-03-15 16:02:17.282259,208,3cdda32c-3e30-4861-8aa9-b7c2f71c60c5,high
evt_001478,invoice.validated,cust_0122,inv_897953,2026-02-24 14:02:10.294391,626,fa6e34cf-ea6b-40a7-8000-cc2122803256,medium
evt_001791,invoice.created,cust_0168,inv_258757,2026-03-25 16:28:16.299358,109,84fb7fcf-94b4-487e-9e8d-df557176a7ce,medium
evt_003143,compliance.failed,cust_0052,inv_461487,2026-04-04 06:54:11.321951,403,c82b23c3-3522-4cc8-9de0-df16418154ad,low
evt_014859,compliance.failed,cust_0225,inv_166325,2026-03-16 02:49:15.516410,258,b269a69e-cf1f-4275-bd78-060e075a091c,medium
evt_014885,invoice.created,cust_0218,inv_265827,2026-03-15 11:49:28.516847,383,79d18795-f792-403e-9380-e16a1e82f3bb,medium
evt_008826,invoice.validated,cust_0032,inv_299580,2026-03-25 18:30:24.417044,314,95157892-d2a7-433e-a365-0063799e14bb,low
evt_002009,compliance.submitted,cust_0085,inv_703618,2026-05-11 08:21:51.302884,499,52be44b9-e990-4000-92f2-1c1a7a07094a,medium
evt_003455,invoice.validated,cust_0194,inv_564619,2026-03-23 08:46:44.327041,263,eb69c976-58ce-49e4-bf78-c1b8c71849c8,medium
evt_000683,invoice.paid,cust_0152,inv_350069,2026-04-21 08:38:28.278996,263,6928709d-b194-4969-b23c-c44ee945fa5e,low
evt_003896,compliance.submitted,cust_0235,inv_908003,2026-01-19 13:00:51.334140,223,421dcbfb-787e-40a5-9c0b-2093b75eb17b,low
evt_dup_e7d5c255,invoice.created,cust_0020,inv_883139,2026-03-24 22:13:44.427740,327,76abbee3-1d4b-4a65-acd9-3ddef9a677db,low
evt_009335,compliance.submitted,cust_0235,inv_556672,2026-03-31 01:24:37.425249,370,649e9821-defc-4e2d-a743-74abff2b3347,medium
evt_006956,invoice.paid,cust_0032,inv_592215,2026-03-14 08:25:45.385329,231,aaa2fb10-c6ec-4d58-bbb0-73a32c4666c3,medium
evt_007503,invoice.paid,cust_0146,inv_886554,2026-03-02 00:48:24.395001,324,8fc40994-e808-40ee-8bac-dc974e13ff08,low
evt_000058,compliance.submitted,cust_0038,inv_974625,2026-05-11 21:46:31.268703,492,18f02fa8-b927-418b-a135-6a7fd82f3347,low
evt_007437,invoice.paid,cust_0149,inv_226874,2026-03-12 14:33:49.393196,217,7de181e6-36ff-40ec-b4be-d7a16d403de2,high
evt_014379,invoice.created,cust_0171,inv_441988,2026-05-03 22:11:04.507764,57,e0ca4cdf-c4ea-4d87-81ad-a6b10e54cc6e,low
evt_014083,invoice.validated,cust_0167,inv_855370,2026-02-17 00:14:00.502302,114,b7ff3d09-d693-4e56-9132-982ba0fe47e3,medium
evt_002400,invoice.validated,cust_0205,inv_695673,2026-05-05 18:07:19.309153,304,1170a75f-d6da-4ae7-ab19-061269897895,low
evt_008944,invoice.validated,cust_0215,inv_542384,2026-03-07 18:08:29.419002,323,9ccfa39e-aba7-408c-8769-f8e9e7a65135,low
evt_dup_6df975a4,invoice.paid,cust_0101,inv_578202,2026-01-18 17:07:28.375076,398,a90d05b8-cf1c-4e47-b61e-6a2ca618f4fd,low
evt_004127,invoice.rejected,cust_0048,inv_474413,2026-03-24 16:28:19.337862,178,cca835c1-5141-4370-a568-7ee73498768b,high
evt_014471,invoice.validated,cust_0158,inv_833865,2026-01-23 03:55:30.510107,181,9ec82427-607a-4b44-b0b4-3aec357f0882,medium
evt_009364,invoice.validated,cust_0164,inv_735269,2026-05-08 14:08:50.425734,343,23e2b270-d68a-4450-9ad5-10bd266f6faf,medium
evt_009854,compliance.submitted,cust_0027,inv_744579,2026-05-11 14:58:07.433621,608,8da49cd9-df4c-4448-9e69-379d6904b77b,medium
evt_001469,invoice.paid,cust_0055,inv_399176,2026-04-18 00:36:09.294252,448,ec0ea265-2730-4fdb-ba2b-1df87512c85e,low
evt_005762,invoice.validated,cust_0077,inv_600281,2026-03-08 12:36:16.364845,617,49823157-9a40-448f-b47a-1643a4d38e42,medium
evt_001417,invoice.created,cust_0132,inv_847868,2026-02-15 13:17:38.293072,473,b6b60a4c-5d46-4737-a6df-9df2474d2e17,medium
evt_000471,compliance.submitted,cust_0004,inv_459946,2026-02-06 23:14:42.275371,293,16a5ae93-a1a3-4881-9ddc-e5609d47458b,low
evt_002359,invoice.paid,cust_0225,inv_795405,2026-04-04 22:23:51.308454,471,59237b78-6722-4ab1-8e6f-509b162badad,high
evt_002723,compliance.submitted,cust_0066,inv_619103,2026-04-14 15:59:24.314381,229,3058fae9-9239-44b5-aeef-1ddd92990c6a,high
evt_007938,invoice.created,cust_0156,inv_647257,2026-03-11 22:15:45.402729,295,333f81f7-bb66-4543-b10c-fa4d0bdb2390,high
evt_006887,invoice.created,cust_0140,inv_147193,2026-02-26 01:21:05.384212,354,4bc5b346-9dfb-4a44-832b-cce7b61cfb17,low
evt_008064,invoice.validated,cust_0204,inv_721361,2026-01-26 08:05:35.404747,600,f6b897c3-dbc8-479d-8526-60cf78a88154,low
evt_013584,invoice.paid,cust_0164,inv_532247,2026-02-05 22:33:29.494361,284,21471e5c-b9e4-4662-8549-55606dedf8e8,low
evt_013507,invoice.validated,cust_0214,inv_475068,2026-03-13 16:10:52.493148,267,dfbe88ed-75fc-4326-b0a6-6530aea1b956,critical
evt_009358,invoice.rejected,cust_0117,inv_677744,2026-05-07 17:25:35.425637,66,d6be893b-f6aa-433e-9807-5ab1e862e5b5,low
evt_004526,invoice.created,cust_0137,inv_181424,2026-03-08 04:57:46.344210,271,63e240de-4553-4907-946c-7683ec67f84c,medium
evt_004611,compliance.submitted,cust_0212,inv_835771,2026-03-10 04:09:29.345733,572,a676863c-eb74-4517-a962-a097c63865f0,high
evt_007464,invoice.created,cust_0010,inv_929819,2026-03-29 06:42:20.393689,68,3d4cad07-2cfb-4a4a-8225-8d3d89f79285,high
evt_012829,invoice.paid,cust_0220,inv_980428,2026-02-25 00:46:50.482202,440,62309bc5-7080-4844-a049-13b8bca257d4,high
evt_006042,invoice.created,cust_0019,inv_699216,2026-02-10 17:44:19.370475,237,047f3ae6-f524-4092-9497-9058ea67d21e,low
evt_012289,invoice.created,cust_0234,inv_516466,2026-03-21 02:36:58.472777,418,3f831d58-f68d-443b-a7c2-b84968b0db61,medium
evt_003870,invoice.created,cust_0080,inv_579743,2026-03-14 04:59:23.333736,507,febc73c9-0eb9-4d41-b280-924d7a48e8ce,low
evt_009396,compliance.submitted,cust_0149,inv_268748,2026-04-06 01:20:29.426226,368,436a7759-5163-44ce-a955-eec43093e0ec,low
evt_dup_9f621b29,invoice.paid,cust_0164,inv_532247,2026-02-06 00:24:29.494361,284,21471e5c-b9e4-4662-8549-55606dedf8e8,low
evt_014385,invoice.created,cust_0088,inv_683645,2026-01-31 22:46:37.507919,309,6521477c-56ed-4bfc-987c-f9f245487401,high
evt_006787,compliance.failed,cust_0058,inv_272198,2026-01-23 11:08:53.382607,152,a3344f97-c9bc-41e0-905a-267787bebe46,medium
evt_013900,compliance.submitted,cust_0156,inv_679628,2026-03-26 02:52:20.499415,417,49edd46e-884f-4b4a-abfd-3fdeab930ca4,high
evt_008324,compliance.failed,cust_0171,inv_323837,2026-04-02 15:50:46.409034,132,528195ce-5067-4bd0-a026-1660063011e0,low
evt_011202,invoice.created,cust_0219,inv_597632,2026-02-11 09:35:48.455201,582,15765e23-5187-4703-a6aa-7b20aa963adf,low
evt_012511,invoice.paid,cust_0237,inv_492319,2026-02-13 10:52:48.476609,449,f0b51541-59ce-44b7-8be9-81b6cc5b4268,high
evt_004675,invoice.rejected,cust_0122,inv_102823,2026-01-26 04:21:53.346756,203,69b124ff-8cbf-4a45-b519-7d97ee91a339,low
evt_001056,invoice.created,cust_0077,inv_398357,2026-05-07 13:56:02.284970,322,f39b2a13-e6ae-4826-ad8d-f5fa5de1a61a,medium
evt_002282,compliance.submitted,cust_0001,inv_426558,2026-04-18 20:06:27.307222,357,2d1a6941-fe6d-4b80-beae-a471dab5deab,medium
evt_013267,invoice.created,cust_0146,inv_786524,2026-03-06 04:35:29.489334,82,99dcc2c7-1aa0-47c6-8c61-bb681532913b,high
evt_011817,compliance.submitted,cust_0152,inv_733901,2026-04-04 09:19:40.465340,229,dd3f0205-0804-4204-b1c3-571a949bb7de,medium
evt_009694,invoice.created,cust_0025,inv_493532,2026-03-24 22:42:57.431054,580,b9364701-4674-4409-81ff-13e609b49ead,low
evt_009846,invoice.rejected,cust_0133,inv_281464,2026-05-16 08:02:11.433457,426,c5529f73-00f9-4ba2-8200-a7e523bc2cd1,low
evt_001925,invoice.created,cust_0214,inv_962347,2026-01-21 08:46:59.301539,74,a8c7d5c8-7871-419c-be4e-adacf3715b7f,low
evt_006380,invoice.validated,cust_0192,inv_173765,2026-02-10 14:03:07.376146,308,e598a2db-a644-4754-84af-c611ffaeb6f8,medium
evt_008963,invoice.paid,cust_0075,inv_771893,2026-04-08 22:39:22.419298,297,0e6c58c0-16db-4054-ad99-b4b366703fe8,medium
evt_004908,compliance.failed,cust_0138,inv_319400,2026-02-05 16:27:09.350468,195,eea520de-425b-45fe-91b1-9ef39b59e89c,critical
evt_011949,compliance.failed,cust_0082,inv_606229,2026-03-14 11:57:33.467404,214,f20b650c-8a45-42e1-9bbf-3f0503662547,low
evt_014400,invoice.created,cust_0117,inv_316866,2026-01-19 16:43:48.508298,70,b3cedeed-1bef-483a-a5f6-d830d65e344e,low
evt_001076,invoice.rejected,cust_0116,inv_799631,2026-04-13 13:29:31.285302,830,5d539a62-f490-4d8d-8c1a-683a4a24d6c2,low
evt_001116,invoice.rejected,cust_0202,inv_780627,2026-01-31 09:56:10.285947,275,4bb830b0-a092-4228-bec7-b92ee2f4c1ab,medium
evt_003937,invoice.created,cust_0082,inv_431145,2026-05-09 06:56:40.334804,430,11793a3c-2917-45ea-81fd-ceab3188bdd2,medium
evt_003534,compliance.failed,cust_0172,inv_508875,2026-04-08 07:41:45.328291,336,2ad6456c-acab-4e88-9f18-764adbaae84b,low
evt_011048,compliance.submitted,cust_0209,inv_335104,2026-05-05 07:27:47.452769,66,a2c4d327-9004-4e36-983b-f7f5185f04a0,low
evt_010859,compliance.failed,cust_0212,inv_586842,2026-03-20 05:14:14.449731,379,e0d2a9fd-0c6b-41fd-99f0-2f4d76a84d40,high
evt_000461,invoice.created,cust_0035,inv_604283,2026-05-04 23:09:40.275209,115,d7e654ba-7ad3-4711-b0cd-d971523cd4d6,low
evt_014151,compliance.submitted,cust_0227,inv_369928,2026-03-25 08:12:54.503363,205,f74c1b3b-8146-4e8d-af74-52fb319c7a02,low
evt_003033,invoice.paid,cust_0076,inv_861255,2026-02-18 12:58:09.319979,152,c989aed9-85cc-4ccc-90bb-ffc09d1e261d,medium
evt_004208,compliance.submitted,cust_0066,inv_602235,2026-05-04 07:48:43.339141,299,10539974-2556-42bf-8a30-97cda847f220,medium
evt_006714,invoice.paid,cust_0201,inv_449015,2026-03-23 17:04:00.381405,684,6fa0f364-0e05-4bdb-ae75-839cef41d603,low
evt_014205,invoice.validated,cust_0042,inv_706545,2026-02-04 02:12:50.504223,210,bea38712-fa1e-48ae-9ad8-6521e3ab78d0,low
evt_006399,invoice.paid,cust_0238,inv_460038,2026-03-12 15:57:34.376439,346,eca6b592-5d74-4520-bcdf-d071a9f5cf5d,medium
evt_012361,invoice.paid,cust_0164,inv_867355,2026-04-04 19:33:37.473905,173,1c35dbfd-7c0b-4d36-be6b-7386e4b185b1,low
evt_005842,compliance.submitted,cust_0133,inv_918543,2026-03-22 16:07:45.366655,246,6cd9c55e-da4b-463d-ba51-617bf090f218,medium
evt_013858,invoice.validated,cust_0190,inv_273386,2026-02-09 19:57:12.498774,200,80d34eaa-246b-436d-ac2a-73cc798c8b2a,low
evt_001453,invoice.paid,cust_0212,inv_507737,2026-02-10 21:06:10.293936,62,79aa6f56-398b-4a8f-8252-0cf3633c5e32,low
evt_002150,invoice.rejected,cust_0176,inv_732552,2026-04-12 12:13:33.305107,309,9959bacd-3473-4f67-9c09-cf15f4b998a5,critical
evt_000320,invoice.paid,cust_0144,inv_711248,2026-03-24 22:53:37.272962,64,c07d1f7e-273f-4824-a76b-7ef53fde1a98,low
evt_004970,compliance.failed,cust_0071,inv_496330,2026-02-01 14:41:07.351481,179,b6ee4363-5c4b-4233-9b8a-c815adf28577,low
evt_008331,invoice.paid,cust_0057,inv_812834,2026-01-23 01:45:26.409145,135,95caa4e9-7286-43de-9c51-6f995da0ae1e,low
evt_006770,compliance.submitted,cust_0172,inv_641254,2026-05-02 12:05:11.382289,203,5aca4744-cf65-4c99-9b81-2d143b5cfbb4,high
evt_001923,invoice.paid,cust_0131,inv_891533,2026-02-18 03:33:41.301491,380,2dc794ff-6ce2-4c8c-8c6e-e3282d3c513b,low
evt_011332,invoice.created,cust_0021,inv_473435,2026-04-28 22:50:14.457269,531,892a7ae6-052e-48a0-83b3-32e942e347f5,low
evt_014161,invoice.created,cust_0184,inv_680082,2026-03-10 19:17:15.503534,261,d8e83d5d-6465-400a-b595-17be30708e99,medium
evt_010235,invoice.created,cust_0083,inv_303125,2026-01-28 22:34:45.439719,297,765ce3b2-a6a7-462b-8877-53028a04aa31,low
evt_012844,invoice.validated,cust_0108,inv_551983,2026-04-16 22:39:01.482429,319,24778c20-5a73-4789-b720-e5e13fec3161,medium
evt_dup_9e145955,invoice.paid,cust_0225,inv_959071,2026-03-10 17:01:05.375452,350,83141ea2-96a3-4f07-afe0-aefce87039fc,low
evt_008293,invoice.rejected,cust_0087,inv_180877,2026-03-18 21:00:42.408539,424,0b95a4e3-e271-4cc7-8e61-eff1c7c1f7c0,high
evt_009282,compliance.submitted,cust_0138,inv_309809,2026-03-13 04:32:09.424408,81,bf45776e-6f1b-4844-b190-4fbc265e3eb4,high
evt_dup_8878eb01,compliance.submitted,cust_0215,inv_875974,2026-02-22 04:37:56.487835,348,a047db94-7c52-4f32-bb7b-b660b10103f1,high
evt_002130,invoice.validated,cust_0196,inv_124545,2026-03-12 11:39:52.304797,439,f19a63ed-d05e-414f-ba6f-ebea0040c5e0,medium
