event_id,event_type,payload_size_kb,endpoint_id,endpoint_health_score,rate_limit_per_minute,total_attempts,timeout_count,server_error_count,client_error_count,success_count,avg_response_time,max_response_time,replay_count,duplicate_count,retry_count,timeout_ratio,error_ratio,is_recovered,priority_critical,priority_high,priority_low,priority_medium
evt_001003,compliance.failed,370,ep_00288,0.951,200,6,0,0,6,0,589.1666666666666,1042,0.0,0.0,5,0.0,1.0,0,False,False,False,True
evt_008177,invoice.created,262,ep_00574,0.854,30,1,0,0,0,1,622.0,622,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_001523,invoice.validated,292,ep_00548,0.856,200,3,0,0,2,1,720.3333333333334,941,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_005104,invoice.paid,97,ep_00207,0.942,100,1,0,0,0,1,352.0,352,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_012575,compliance.submitted,102,ep_00110,0.871,60,1,0,0,0,1,960.0,960,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_002240,compliance.submitted,393,ep_00348,0.711,100,3,0,2,0,1,886.0,1128,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_003679,invoice.rejected,454,ep_00597,0.848,500,1,0,0,0,1,912.0,912,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_005560,invoice.created,555,ep_00465,0.867,100,3,0,0,2,1,769.0,1107,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_009695,invoice.rejected,839,ep_00574,0.854,30,3,1,2,0,1,553.3333333333334,931,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_004440,invoice.rejected,206,ep_00201,0.923,200,1,0,0,0,1,755.0,755,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_008098,invoice.created,141,ep_00367,0.907,100,1,0,0,0,1,502.0,502,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_010764,invoice.validated,221,ep_00351,0.917,500,2,0,0,2,0,490.5,931,1.0,0.0,1,0.0,1.0,0,False,True,False,False
evt_004715,invoice.paid,95,ep_00212,0.999,500,1,0,0,0,1,807.0,807,1.0,1.0,0,0.0,0.0,1,False,True,False,False
evt_008317,invoice.validated,11,ep_00517,0.94,100,2,0,1,0,1,613.0,722,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_003127,compliance.submitted,318,ep_00415,0.92,500,2,0,1,0,1,607.0,617,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_003213,invoice.paid,221,ep_00031,0.808,100,1,0,0,0,1,614.0,614,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_011174,invoice.paid,425,ep_00130,0.82,60,3,1,2,0,1,386.0,626,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_009940,invoice.paid,334,ep_00288,0.951,200,1,0,0,0,1,579.0,579,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_001774,invoice.paid,195,ep_00371,0.883,500,1,0,0,0,1,581.0,581,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_000551,invoice.validated,200,ep_00037,0.905,200,3,0,0,2,1,620.3333333333334,1013,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_008123,compliance.submitted,328,ep_00415,0.92,500,3,0,0,2,1,535.0,1320,1.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_012277,invoice.validated,133,ep_00031,0.808,100,3,0,0,2,1,233.66666666666666,440,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_004906,invoice.paid,742,ep_00425,0.957,500,3,0,0,2,1,311.3333333333333,511,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_003050,compliance.failed,749,ep_00012,0.824,60,3,1,2,0,1,455.3333333333333,556,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_004330,invoice.created,381,ep_00275,0.762,60,1,0,0,0,1,417.0,417,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_001153,invoice.created,219,ep_00215,0.842,60,2,0,1,0,1,378.0,397,0.0,0.0,1,0.0,0.5,1,False,True,False,False
evt_014903,compliance.submitted,416,ep_00469,0.816,100,2,0,1,0,1,615.0,785,1.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_002466,invoice.validated,223,ep_00345,0.823,60,3,0,0,2,1,714.0,1072,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_004184,invoice.validated,279,ep_00214,0.958,100,1,0,0,0,1,822.0,822,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_010873,compliance.submitted,763,ep_00323,0.782,500,3,1,2,0,1,648.6666666666666,845,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_dup_b7aa0760,invoice.paid,190,ep_00124,0.712,30,2,0,2,0,0,442.0,651,0.0,0.0,1,0.0,1.0,0,False,False,False,True
evt_010070,invoice.validated,207,ep_00495,0.999,500,2,0,2,0,0,323.0,441,0.0,0.0,1,0.0,1.0,0,False,False,True,False
evt_014065,compliance.submitted,51,ep_00040,0.904,100,1,0,0,0,1,229.0,229,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_010520,compliance.submitted,203,ep_00370,0.787,500,1,0,0,0,1,886.0,886,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_009002,invoice.paid,500,ep_00383,0.625,500,3,0,0,2,1,872.6666666666666,966,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_014983,invoice.validated,208,ep_00454,0.94,60,1,0,0,0,1,50.0,50,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_002365,invoice.validated,660,ep_00385,0.789,100,3,0,0,2,1,556.6666666666666,700,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_012994,invoice.rejected,117,ep_00181,0.955,60,1,0,0,0,1,821.0,821,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_010026,compliance.submitted,200,ep_00178,0.999,30,3,1,2,0,1,963.6666666666666,1308,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_005454,invoice.rejected,290,ep_00140,0.732,200,3,1,2,0,1,547.3333333333334,856,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_001927,invoice.rejected,579,ep_00009,0.824,30,3,0,0,2,1,574.0,1136,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_009629,invoice.validated,524,ep_00173,0.871,200,1,0,0,0,1,212.0,212,1.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_009738,invoice.rejected,459,ep_00352,0.999,100,1,0,0,0,1,553.0,553,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_001975,invoice.rejected,181,ep_00380,0.783,30,3,0,0,2,1,375.3333333333333,593,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_012843,invoice.paid,112,ep_00583,0.956,200,1,0,0,0,1,922.0,922,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_001229,invoice.validated,200,ep_00527,0.685,100,2,0,0,2,0,789.5,882,0.0,0.0,1,0.0,1.0,0,False,True,False,False
evt_007808,invoice.paid,130,ep_00138,0.841,500,3,0,0,2,1,541.3333333333334,740,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_003590,invoice.paid,210,ep_00326,0.734,200,1,0,0,0,1,414.0,414,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_014397,compliance.failed,592,ep_00167,0.979,200,3,0,0,3,0,655.0,982,0.0,0.0,2,0.0,1.0,0,False,False,False,True
evt_004568,invoice.validated,814,ep_00509,0.886,100,3,0,2,0,1,428.3333333333333,629,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_007167,invoice.created,346,ep_00380,0.783,30,3,1,2,0,1,443.0,564,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_012692,compliance.submitted,187,ep_00096,0.704,100,1,0,0,0,1,696.0,696,1.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_011584,invoice.validated,501,ep_00097,0.916,60,1,0,0,0,1,694.0,694,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_007670,invoice.paid,180,ep_00210,0.999,60,3,0,0,2,1,724.6666666666666,1080,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_001451,invoice.rejected,294,ep_00151,0.91,100,2,0,2,0,0,687.0,823,1.0,0.0,1,0.0,1.0,0,False,False,True,False
evt_008094,invoice.validated,348,ep_00494,0.777,60,5,0,5,0,0,598.2,1028,0.0,0.0,4,0.0,1.0,0,False,False,True,False
evt_010767,invoice.created,104,ep_00168,0.999,100,1,0,0,0,1,668.0,668,0.0,0.0,0,0.0,0.0,1,True,False,False,False
evt_004369,invoice.validated,406,ep_00053,0.799,500,1,0,0,0,1,401.0,401,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_005809,invoice.created,571,ep_00002,0.863,200,3,0,2,0,1,352.6666666666667,567,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_006072,invoice.validated,473,ep_00009,0.824,30,2,0,1,0,1,459.5,584,0.0,0.0,1,0.0,0.5,1,False,True,False,False
evt_009365,invoice.paid,197,ep_00394,0.999,500,3,1,2,0,1,737.3333333333334,937,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_003862,compliance.submitted,251,ep_00443,0.632,500,1,0,0,0,1,385.0,385,1.0,1.0,0,0.0,0.0,1,False,False,True,False
evt_014802,compliance.failed,259,ep_00403,0.881,100,2,0,1,0,1,615.5,844,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_005862,compliance.submitted,399,ep_00402,0.808,30,3,0,0,2,1,498.6666666666667,787,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_010714,compliance.submitted,201,ep_00186,0.966,200,1,0,0,0,1,794.0,794,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_005502,invoice.validated,358,ep_00048,0.999,60,1,0,0,0,1,562.0,562,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_014193,invoice.created,366,ep_00501,0.991,60,1,0,0,0,1,261.0,261,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_009150,compliance.submitted,310,ep_00150,0.916,500,3,1,2,0,1,369.0,457,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_004044,invoice.created,346,ep_00165,0.996,200,1,0,0,0,1,710.0,710,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_000403,invoice.created,271,ep_00081,0.854,500,3,0,0,2,1,363.6666666666667,549,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_007932,invoice.created,120,ep_00243,0.941,100,5,0,0,5,0,540.4,863,0.0,0.0,4,0.0,1.0,0,False,False,True,False
evt_007786,invoice.paid,116,ep_00047,0.825,500,3,0,0,2,1,654.6666666666666,725,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_010090,invoice.paid,221,ep_00420,0.888,200,6,0,0,6,0,633.1666666666666,791,0.0,0.0,5,0.0,1.0,0,False,False,False,True
evt_006585,invoice.created,261,ep_00403,0.881,100,1,0,0,0,1,597.0,597,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_003598,compliance.failed,138,ep_00564,0.841,500,1,0,0,0,1,560.0,560,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_dup_3f99d333,invoice.paid,306,ep_00501,0.991,60,3,1,2,0,1,710.3333333333334,990,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_000200,invoice.created,95,ep_00251,0.729,500,3,0,2,0,1,659.3333333333334,1059,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_012486,invoice.created,532,ep_00462,0.884,100,3,1,2,0,1,592.0,688,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_005584,compliance.failed,247,ep_00233,0.885,30,1,0,0,0,1,383.0,383,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_000683,invoice.paid,263,ep_00573,0.919,30,1,0,0,0,1,823.0,823,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_013356,invoice.rejected,213,ep_00561,0.915,500,1,0,0,0,1,219.0,219,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_009812,invoice.rejected,237,ep_00398,0.999,100,1,0,0,0,1,775.0,775,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_012223,invoice.created,141,ep_00168,0.999,100,5,0,0,5,0,339.6,836,1.0,0.0,4,0.0,1.0,0,False,False,False,True
evt_007740,invoice.validated,174,ep_00554,0.911,500,3,0,2,0,1,587.0,1114,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_007300,compliance.submitted,295,ep_00297,0.988,30,3,0,2,0,1,534.3333333333334,732,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_000257,compliance.submitted,69,ep_00054,0.953,60,3,1,2,0,1,404.3333333333333,561,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_013427,invoice.created,167,ep_00479,0.999,30,3,1,2,0,1,815.0,1093,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_011027,invoice.validated,261,ep_00514,0.771,100,1,0,0,0,1,485.0,485,1.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_000358,compliance.submitted,170,ep_00524,0.948,100,1,0,0,0,1,391.0,391,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_009793,invoice.rejected,273,ep_00407,0.752,500,1,0,0,0,1,273.0,273,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_005103,compliance.failed,270,ep_00035,0.979,200,2,0,0,2,0,609.5,901,0.0,0.0,1,0.0,1.0,0,False,False,True,False
evt_012445,invoice.paid,59,ep_00562,0.999,200,3,0,2,0,1,677.6666666666666,698,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_012354,invoice.paid,116,ep_00512,0.874,200,1,0,0,0,1,761.0,761,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_006932,invoice.validated,415,ep_00595,0.999,200,4,0,0,4,0,867.25,1379,0.0,0.0,3,0.0,1.0,0,False,False,False,True
evt_009023,invoice.validated,288,ep_00573,0.919,30,3,1,2,0,1,740.0,1022,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_005132,compliance.failed,492,ep_00028,0.925,200,1,0,0,0,1,983.0,983,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_011800,invoice.paid,151,ep_00017,0.758,500,3,0,0,2,1,234.0,289,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_003310,invoice.paid,164,ep_00542,0.744,60,2,0,1,0,1,814.5,887,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_014776,invoice.paid,307,ep_00359,0.919,100,3,0,2,0,1,415.0,600,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_000579,invoice.rejected,125,ep_00103,0.839,200,3,1,2,0,1,920.0,1008,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_010181,compliance.failed,438,ep_00405,0.826,200,3,0,2,0,1,674.3333333333334,956,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_011948,invoice.created,77,ep_00464,0.906,500,1,0,0,0,1,875.0,875,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_004931,compliance.submitted,371,ep_00348,0.711,100,3,0,3,0,0,584.3333333333334,713,1.0,0.0,2,0.0,1.0,0,False,False,True,False
evt_001085,invoice.created,220,ep_00497,0.756,30,3,0,0,2,1,743.3333333333334,1028,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_001597,compliance.submitted,249,ep_00456,0.785,30,3,0,0,2,1,736.6666666666666,1093,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_008070,invoice.created,304,ep_00086,0.82,60,6,0,6,0,0,841.3333333333334,991,0.0,0.0,5,0.0,1.0,0,False,False,True,False
evt_003740,compliance.submitted,208,ep_00185,0.853,200,1,0,0,0,1,448.0,448,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_013302,compliance.submitted,176,ep_00257,0.999,100,1,0,0,0,1,353.0,353,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_004300,invoice.validated,114,ep_00355,0.878,500,1,0,0,0,1,370.0,370,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_dup_f058d5c6,compliance.failed,150,ep_00494,0.777,60,3,0,0,2,1,673.3333333333334,742,1.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_014870,compliance.failed,339,ep_00415,0.92,500,3,1,2,0,1,428.6666666666667,664,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_dup_f990c9c8,invoice.created,215,ep_00391,0.772,30,1,0,0,0,1,477.0,477,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_005764,invoice.paid,108,ep_00254,0.999,30,1,0,0,0,1,666.0,666,0.0,0.0,0,0.0,0.0,1,True,False,False,False
evt_003664,compliance.failed,262,ep_00382,0.808,100,3,1,2,0,1,783.6666666666666,1025,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_dup_cd196284,invoice.validated,262,ep_00463,0.796,100,3,0,0,2,1,643.3333333333334,1051,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_012391,invoice.created,413,ep_00309,0.946,30,3,0,2,0,1,909.0,971,1.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_007629,invoice.paid,154,ep_00447,0.924,30,3,0,0,3,0,548.3333333333334,835,0.0,0.0,2,0.0,1.0,0,False,True,False,False
evt_006459,compliance.failed,397,ep_00039,0.721,60,3,1,2,0,1,432.3333333333333,808,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_007600,invoice.paid,798,ep_00476,0.85,100,3,0,0,2,1,255.66666666666666,554,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_008359,invoice.paid,147,ep_00511,0.912,500,1,0,0,0,1,534.0,534,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_009949,invoice.created,231,ep_00466,0.853,30,3,1,2,0,1,631.3333333333334,671,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_001435,compliance.failed,679,ep_00176,0.979,500,3,0,0,2,1,634.0,742,1.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_013224,invoice.created,533,ep_00230,0.962,200,1,0,0,0,1,226.0,226,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_005161,invoice.validated,119,ep_00180,0.999,100,1,0,0,0,1,971.0,971,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_011068,invoice.created,215,ep_00448,0.767,200,3,1,2,0,1,375.0,590,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_dup_ec9110a6,invoice.validated,93,ep_00573,0.919,30,3,1,2,0,1,687.6666666666666,1051,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,True,False,False,False
evt_009198,invoice.created,205,ep_00389,0.994,60,3,0,0,2,1,389.3333333333333,703,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_014432,compliance.failed,82,ep_00271,0.999,200,3,0,0,2,1,714.0,750,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_013021,invoice.rejected,364,ep_00076,0.979,30,3,0,0,3,0,423.0,495,1.0,0.0,2,0.0,1.0,0,False,False,False,True
evt_008619,invoice.paid,100,ep_00088,0.919,60,3,0,0,2,1,449.0,606,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_000096,invoice.validated,172,ep_00517,0.94,100,3,1,2,0,1,675.0,884,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_013591,invoice.validated,246,ep_00301,0.781,100,1,0,0,0,1,786.0,786,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_008930,invoice.created,46,ep_00539,0.999,100,6,0,0,6,0,683.6666666666666,1109,1.0,0.0,5,0.0,1.0,0,False,False,False,True
evt_001759,compliance.failed,193,ep_00409,0.894,200,1,0,0,0,1,735.0,735,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_006178,invoice.rejected,344,ep_00526,0.663,200,1,0,0,0,1,50.0,50,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_014157,invoice.paid,213,ep_00492,0.999,30,1,0,0,0,1,837.0,837,1.0,0.0,0,0.0,0.0,1,True,False,False,False
evt_003517,invoice.created,113,ep_00189,0.778,60,1,0,0,0,1,372.0,372,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_dup_28ee2f74,invoice.created,308,ep_00265,0.85,200,1,0,0,0,1,959.0,959,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_011043,invoice.paid,316,ep_00562,0.999,200,1,0,0,0,1,488.0,488,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_012182,invoice.created,398,ep_00040,0.904,100,3,0,3,0,0,558.6666666666666,721,1.0,0.0,2,0.0,1.0,0,False,False,False,True
evt_006057,invoice.rejected,112,ep_00468,0.971,100,3,0,0,2,1,568.0,819,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_002785,compliance.failed,303,ep_00137,0.786,200,1,0,0,0,1,241.0,241,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_dup_c7999e7d,invoice.rejected,210,ep_00042,0.901,60,3,0,0,3,0,582.6666666666666,838,0.0,0.0,2,0.0,1.0,0,False,False,False,True
evt_007043,invoice.paid,114,ep_00143,0.687,500,3,0,0,2,1,384.0,495,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_011967,invoice.validated,80,ep_00454,0.94,60,3,0,2,0,1,688.0,795,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_011841,invoice.validated,134,ep_00560,0.829,100,2,0,1,0,1,774.5,797,0.0,0.0,1,0.0,0.5,1,False,False,False,True
evt_dup_feb44a1f,compliance.submitted,117,ep_00077,0.89,200,3,0,0,2,1,501.3333333333333,847,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_014390,invoice.paid,608,ep_00386,0.898,60,3,1,2,0,1,616.3333333333334,883,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_003077,compliance.failed,99,ep_00117,0.876,200,3,0,0,2,1,628.0,882,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_001645,invoice.paid,196,ep_00331,0.879,60,1,0,0,0,1,782.0,782,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_011389,invoice.rejected,216,ep_00494,0.777,60,3,0,3,0,0,315.6666666666667,492,0.0,0.0,2,0.0,1.0,0,False,False,True,False
evt_006511,invoice.paid,219,ep_00256,0.822,100,1,0,0,0,1,299.0,299,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_002237,invoice.created,185,ep_00441,0.926,200,1,0,0,0,1,345.0,345,1.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_013616,invoice.created,618,ep_00242,0.866,60,1,0,0,0,1,519.0,519,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_009331,invoice.paid,135,ep_00445,0.723,100,3,0,2,0,1,730.0,1103,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_005658,invoice.paid,183,ep_00588,0.778,200,3,1,2,0,1,381.0,618,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_006772,compliance.failed,95,ep_00051,0.919,60,1,0,0,0,1,365.0,365,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_003768,invoice.created,73,ep_00257,0.999,100,1,0,0,0,1,819.0,819,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_001910,invoice.validated,200,ep_00031,0.808,100,1,0,0,0,1,182.0,182,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_007504,compliance.submitted,355,ep_00425,0.957,500,2,0,1,0,1,428.0,463,0.0,0.0,1,0.0,0.5,1,False,True,False,False
evt_003797,invoice.validated,145,ep_00354,0.861,100,3,0,2,0,1,521.6666666666666,940,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_007436,invoice.rejected,852,ep_00548,0.856,200,1,0,0,0,1,931.0,931,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_010286,compliance.submitted,178,ep_00577,0.908,200,3,0,2,0,1,752.6666666666666,920,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_005738,invoice.validated,656,ep_00598,0.763,500,3,0,0,2,1,555.3333333333334,959,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_007149,invoice.created,583,ep_00173,0.871,200,2,0,1,0,1,607.0,837,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_007072,compliance.failed,136,ep_00462,0.884,100,3,0,0,2,1,351.3333333333333,464,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_012763,invoice.rejected,258,ep_00290,0.805,100,3,0,0,2,1,1212.6666666666667,1408,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_005389,compliance.failed,185,ep_00002,0.863,200,2,0,0,2,0,1088.0,1156,0.0,0.0,1,0.0,1.0,0,True,False,False,False
evt_014565,compliance.submitted,200,ep_00351,0.917,500,2,0,0,2,0,609.0,733,1.0,0.0,1,0.0,1.0,0,True,False,False,False
evt_014717,invoice.paid,267,ep_00362,0.999,60,3,0,2,0,1,881.0,1506,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_006664,invoice.paid,509,ep_00088,0.919,60,3,0,2,0,1,500.3333333333333,929,0.0,0.0,2,0.0,0.6666666666666666,1,True,False,False,False
evt_005355,compliance.failed,296,ep_00175,0.913,100,3,0,0,2,1,663.6666666666666,963,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_013869,compliance.failed,516,ep_00527,0.685,100,3,0,0,2,1,613.0,859,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_011223,compliance.failed,230,ep_00218,0.852,30,3,0,0,2,1,668.3333333333334,813,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_dup_a8509723,invoice.paid,88,ep_00121,0.975,200,3,0,2,0,1,471.3333333333333,743,0.0,0.0,2,0.0,0.6666666666666666,1,True,False,False,False
evt_011348,compliance.submitted,298,ep_00415,0.92,500,6,0,0,6,0,793.1666666666666,1328,0.0,0.0,5,0.0,1.0,0,True,False,False,False
evt_001726,invoice.validated,153,ep_00345,0.823,60,3,0,0,3,0,373.0,550,0.0,0.0,2,0.0,1.0,0,False,True,False,False
evt_005919,invoice.validated,214,ep_00367,0.907,100,1,0,0,0,1,432.0,432,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_005309,compliance.failed,400,ep_00494,0.777,60,1,0,0,0,1,836.0,836,1.0,1.0,0,0.0,0.0,1,False,False,True,False
evt_014963,invoice.rejected,360,ep_00564,0.841,500,1,0,0,0,1,1036.0,1036,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_003861,invoice.created,199,ep_00072,0.999,500,5,0,0,5,0,468.6,837,0.0,0.0,4,0.0,1.0,0,False,True,False,False
evt_008122,invoice.rejected,284,ep_00099,0.881,200,3,0,0,2,1,511.6666666666667,1119,1.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
