event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
evt_009355,duplicate,duplicate_event,False,avoid_replay
evt_009356,recovered,rate_limited,False,exponential_backoff
evt_009357,duplicate,duplicate_event,False,avoid_replay
evt_009358,delivered,none,True,none
evt_009360,delivered,none,True,none
evt_009361,failed,customer_endpoint_down,True,investigate_endpoint
evt_009363,recovered,invalid_signature,False,rotate_signature
evt_009364,expired,endpoint_deleted,False,contact_customer
evt_009365,recovered,none,False,monitor_endpoint
evt_009366,recovered,customer_endpoint_down,False,retry_later
evt_009367,recovered,rate_limited,False,exponential_backoff
evt_009368,delivered,none,True,none
evt_009369,failed,customer_endpoint_down,True,investigate_endpoint
evt_009370,recovered,rate_limited,False,exponential_backoff
evt_009371,recovered,customer_endpoint_down,False,retry_later
evt_009372,delivered,none,True,none
evt_009373,delivered,none,True,none
evt_009374,duplicate,duplicate_event,False,avoid_replay
evt_009376,recovered,invalid_signature,False,rotate_signature
evt_009377,failed,payload_too_large,True,reduce_payload
evt_009378,recovered,rate_limited,False,exponential_backoff
evt_009379,delivered,none,True,none
evt_009380,recovered,none,False,monitor_endpoint
evt_009381,recovered,customer_endpoint_down,False,retry_later
evt_009382,recovered,customer_endpoint_down,False,retry_later
evt_009384,delivered,none,True,none
evt_009385,delivered,none,True,none
evt_009386,recovered,none,False,monitor_endpoint
evt_009387,delivered,none,True,none
evt_009388,recovered,customer_endpoint_down,False,retry_later
evt_009389,recovered,rate_limited,False,exponential_backoff
evt_009390,recovered,invalid_signature,False,rotate_signature
evt_009391,delivered,none,True,none
evt_009392,recovered,customer_endpoint_down,False,retry_later
evt_009393,delivered,none,True,none
evt_009394,recovered,rate_limited,False,exponential_backoff
evt_009395,delivered,none,True,none
evt_009396,recovered,rate_limited,False,exponential_backoff
evt_009397,delivered,none,True,none
evt_009399,delivered,none,True,none
evt_009400,recovered,customer_endpoint_down,False,retry_later
evt_009402,duplicate,duplicate_event,False,avoid_replay
evt_009403,delivered,none,True,none
evt_009404,delivered,none,True,none
evt_009405,duplicate,duplicate_event,False,avoid_replay
evt_009406,recovered,customer_endpoint_down,False,retry_later
evt_009407,expired,endpoint_deleted,False,contact_customer
evt_009408,expired,endpoint_deleted,False,contact_customer
evt_009409,recovered,customer_endpoint_down,False,retry_later
evt_009411,failed,customer_endpoint_down,True,investigate_endpoint
evt_009412,failed,payload_too_large,True,reduce_payload
evt_009413,failed,payload_too_large,True,reduce_payload
evt_009414,recovered,none,False,monitor_endpoint
evt_009415,delivered,none,True,none
evt_009416,recovered,rate_limited,False,exponential_backoff
evt_009417,recovered,invalid_signature,False,rotate_signature
evt_009418,delivered,none,True,none
evt_009419,delivered,none,True,none
evt_009420,failed,payload_too_large,True,reduce_payload
evt_009421,delivered,none,True,none
evt_009422,recovered,rate_limited,False,exponential_backoff
evt_009423,delivered,none,True,none
evt_009424,delivered,none,True,none
evt_009426,recovered,none,False,monitor_endpoint
evt_009427,recovered,none,False,monitor_endpoint
evt_009428,failed,payload_too_large,True,reduce_payload
evt_009429,recovered,customer_endpoint_down,False,retry_later
evt_009430,recovered,rate_limited,False,exponential_backoff
evt_009431,delivered,none,True,none
evt_009432,recovered,none,False,monitor_endpoint
evt_009433,recovered,customer_endpoint_down,False,retry_later
evt_009434,delivered,none,True,none
evt_009435,recovered,customer_endpoint_down,False,retry_later
evt_009437,delivered,none,True,none
evt_009439,duplicate,duplicate_event,False,avoid_replay
evt_009441,recovered,rate_limited,False,exponential_backoff
evt_009442,recovered,invalid_signature,False,rotate_signature
evt_009444,recovered,rate_limited,False,exponential_backoff
evt_009446,failed,payload_too_large,True,reduce_payload
evt_009448,recovered,none,False,monitor_endpoint
evt_009449,delivered,none,True,none
evt_009450,recovered,customer_endpoint_down,False,retry_later
evt_009451,recovered,none,False,monitor_endpoint
evt_009452,expired,endpoint_deleted,False,contact_customer
evt_009453,recovered,none,False,monitor_endpoint
evt_009454,delivered,none,True,none
evt_009456,failed,customer_endpoint_down,True,investigate_endpoint
evt_009457,recovered,none,False,monitor_endpoint
evt_009458,recovered,none,False,monitor_endpoint
evt_009459,failed,payload_too_large,True,reduce_payload
evt_009460,delivered,none,True,none
evt_009461,delivered,none,True,none
evt_009463,delivered,none,True,none
evt_009464,failed,payload_too_large,True,reduce_payload
evt_009465,recovered,invalid_signature,False,rotate_signature
evt_009467,recovered,none,False,monitor_endpoint
evt_009469,recovered,rate_limited,False,exponential_backoff
evt_009470,delivered,none,True,none
evt_009471,delivered,none,True,none
evt_009472,delivered,none,True,none
evt_009474,delivered,none,True,none
evt_009476,recovered,malformed_response,False,inspect_endpoint
evt_009477,delivered,none,True,none
evt_009479,recovered,invalid_signature,False,rotate_signature
evt_009480,recovered,rate_limited,False,exponential_backoff
evt_009481,recovered,malformed_response,False,inspect_endpoint
evt_009482,recovered,customer_endpoint_down,False,retry_later
evt_009483,recovered,none,False,monitor_endpoint
evt_009484,failed,payload_too_large,True,reduce_payload
evt_009485,recovered,malformed_response,False,inspect_endpoint
evt_009486,recovered,rate_limited,False,exponential_backoff
evt_009487,failed,customer_endpoint_down,True,investigate_endpoint
evt_009488,recovered,invalid_signature,False,rotate_signature
evt_009489,failed,payload_too_large,True,reduce_payload
evt_009490,duplicate,duplicate_event,False,avoid_replay
evt_009491,delivered,none,True,none
evt_009492,recovered,invalid_signature,False,rotate_signature
evt_009494,recovered,malformed_response,False,inspect_endpoint
evt_009495,recovered,customer_endpoint_down,False,retry_later
evt_009496,delivered,none,True,none
evt_009497,recovered,rate_limited,False,exponential_backoff
evt_009498,delivered,none,True,none
evt_009499,duplicate,duplicate_event,False,avoid_replay
evt_009501,delivered,none,True,none
evt_009502,recovered,customer_endpoint_down,False,retry_later
evt_009503,recovered,customer_endpoint_down,False,retry_later
evt_009506,duplicate,duplicate_event,False,avoid_replay
evt_009508,failed,payload_too_large,True,reduce_payload
evt_009510,recovered,invalid_signature,False,rotate_signature
evt_009512,delivered,none,True,none
evt_009513,delivered,none,True,none
evt_009514,recovered,none,False,monitor_endpoint
evt_009515,duplicate,duplicate_event,False,avoid_replay
evt_009516,recovered,none,False,monitor_endpoint
evt_009518,recovered,rate_limited,False,exponential_backoff
evt_009519,failed,payload_too_large,True,reduce_payload
evt_009521,delivered,none,True,none
evt_009523,recovered,none,False,monitor_endpoint
evt_009524,delivered,none,True,none
evt_009526,recovered,malformed_response,False,inspect_endpoint
evt_009527,duplicate,duplicate_event,False,avoid_replay
evt_009528,expired,endpoint_deleted,False,contact_customer
evt_009529,duplicate,duplicate_event,False,avoid_replay
evt_009530,expired,endpoint_deleted,False,contact_customer
evt_009531,delivered,none,True,none
evt_009532,recovered,invalid_signature,False,rotate_signature
evt_009533,failed,payload_too_large,True,reduce_payload
evt_009534,delivered,none,True,none
evt_009535,delivered,none,True,none
evt_009536,recovered,rate_limited,False,exponential_backoff
evt_009537,failed,payload_too_large,True,reduce_payload
evt_009538,recovered,none,False,monitor_endpoint
evt_009539,failed,payload_too_large,True,reduce_payload
evt_009542,recovered,none,False,monitor_endpoint
evt_009543,delivered,none,True,none
evt_009544,recovered,none,False,monitor_endpoint
evt_009545,delivered,none,True,none
evt_009546,delivered,none,True,none
evt_009547,recovered,none,False,monitor_endpoint
evt_009549,delivered,none,True,none
evt_009550,failed,payload_too_large,True,reduce_payload
evt_009552,delivered,none,True,none
evt_009553,duplicate,duplicate_event,False,avoid_replay
evt_009554,duplicate,duplicate_event,False,avoid_replay
evt_009555,recovered,none,False,monitor_endpoint
evt_009558,duplicate,duplicate_event,False,avoid_replay
evt_009559,delivered,none,True,none
evt_009560,recovered,rate_limited,False,exponential_backoff
evt_009561,recovered,none,False,monitor_endpoint
evt_009563,recovered,none,False,monitor_endpoint
evt_009564,delivered,none,True,none
evt_009565,delivered,none,True,none
evt_009566,recovered,none,False,monitor_endpoint
evt_009567,recovered,rate_limited,False,exponential_backoff
evt_009568,recovered,none,False,monitor_endpoint
evt_009569,recovered,customer_endpoint_down,False,retry_later
evt_009570,delivered,none,True,none
evt_009571,recovered,malformed_response,False,inspect_endpoint
evt_009572,failed,customer_endpoint_down,True,investigate_endpoint
evt_009573,recovered,invalid_signature,False,rotate_signature
evt_009574,delivered,none,True,none
evt_009575,delivered,none,True,none
evt_009576,delivered,none,True,none
evt_009578,delivered,none,True,none
evt_009579,delivered,none,True,none
evt_009582,recovered,none,False,monitor_endpoint
evt_009583,failed,payload_too_large,True,reduce_payload
evt_009584,delivered,none,True,none
evt_009585,failed,customer_endpoint_down,True,investigate_endpoint
evt_009586,delivered,none,True,none
evt_009587,duplicate,duplicate_event,False,avoid_replay
evt_009588,expired,endpoint_deleted,False,contact_customer
evt_009590,recovered,customer_endpoint_down,False,retry_later
evt_009591,delivered,none,True,none
evt_009592,delivered,none,True,none
evt_009593,failed,customer_endpoint_down,True,investigate_endpoint
evt_009594,recovered,rate_limited,False,exponential_backoff
evt_009595,recovered,rate_limited,False,exponential_backoff
evt_009596,failed,payload_too_large,True,reduce_payload
evt_009597,delivered,none,True,none
evt_009598,delivered,none,True,none
evt_009599,delivered,none,True,none
evt_009600,failed,customer_endpoint_down,True,investigate_endpoint
evt_009602,delivered,none,True,none
evt_009603,recovered,rate_limited,False,exponential_backoff
evt_009604,delivered,none,True,none
evt_009605,delivered,none,True,none
evt_009606,recovered,none,False,monitor_endpoint
evt_009607,recovered,invalid_signature,False,rotate_signature
evt_009608,recovered,customer_endpoint_down,False,retry_later
evt_009609,recovered,none,False,monitor_endpoint
evt_009610,recovered,customer_endpoint_down,False,retry_later
evt_009612,delivered,none,True,none
evt_009613,delivered,none,True,none
evt_009614,recovered,customer_endpoint_down,False,retry_later
evt_009615,recovered,invalid_signature,False,rotate_signature
evt_009616,duplicate,duplicate_event,False,avoid_replay
evt_009617,recovered,malformed_response,False,inspect_endpoint
evt_009618,delivered,none,True,none
evt_009619,recovered,none,False,monitor_endpoint
evt_009620,delivered,none,True,none
evt_009621,recovered,customer_endpoint_down,False,retry_later
evt_009622,recovered,invalid_signature,False,rotate_signature
evt_009623,recovered,customer_endpoint_down,False,retry_later
evt_009624,recovered,rate_limited,False,exponential_backoff
evt_009625,delivered,none,True,none
evt_009626,recovered,none,False,monitor_endpoint
evt_009627,expired,endpoint_deleted,False,contact_customer
evt_009628,recovered,none,False,monitor_endpoint
evt_009629,delivered,none,True,none
evt_009630,delivered,none,True,none
evt_009631,duplicate,duplicate_event,False,avoid_replay
evt_009633,recovered,invalid_signature,False,rotate_signature
evt_009635,recovered,rate_limited,False,exponential_backoff
evt_009636,delivered,none,True,none
evt_009637,delivered,none,True,none
evt_009639,recovered,rate_limited,False,exponential_backoff
evt_009640,delivered,none,True,none
evt_009641,delivered,none,True,none
evt_009642,delivered,none,True,none
evt_009643,delivered,none,True,none
evt_009644,delivered,none,True,none
evt_009645,delivered,none,True,none
evt_009647,delivered,none,True,none
evt_009648,recovered,none,False,monitor_endpoint
evt_009649,recovered,none,False,monitor_endpoint
evt_009650,failed,payload_too_large,True,reduce_payload
evt_009653,recovered,customer_endpoint_down,False,retry_later
evt_009654,recovered,invalid_signature,False,rotate_signature
evt_009657,recovered,none,False,monitor_endpoint
evt_009658,delivered,none,True,none
evt_009659,recovered,customer_endpoint_down,False,retry_later
evt_009660,expired,endpoint_deleted,False,contact_customer
evt_009661,recovered,invalid_signature,False,rotate_signature
evt_009662,failed,customer_endpoint_down,True,investigate_endpoint
evt_009664,delivered,none,True,none
evt_009665,delivered,none,True,none
evt_009666,recovered,rate_limited,False,exponential_backoff
evt_009667,failed,payload_too_large,True,reduce_payload
evt_009669,recovered,none,False,monitor_endpoint
evt_009670,duplicate,duplicate_event,False,avoid_replay
evt_009672,delivered,none,True,none
evt_009673,recovered,rate_limited,False,exponential_backoff
evt_009674,recovered,none,False,monitor_endpoint
evt_009675,recovered,none,False,monitor_endpoint
evt_009676,failed,customer_endpoint_down,True,investigate_endpoint
evt_009677,recovered,none,False,monitor_endpoint
evt_009678,failed,payload_too_large,True,reduce_payload
evt_009679,recovered,customer_endpoint_down,False,retry_later
evt_009680,delivered,none,True,none
evt_009681,delivered,none,True,none
evt_009682,recovered,none,False,monitor_endpoint
evt_009683,failed,customer_endpoint_down,True,investigate_endpoint
evt_009684,delivered,none,True,none
evt_009685,expired,endpoint_deleted,False,contact_customer
evt_009689,recovered,none,False,monitor_endpoint
evt_009690,delivered,none,True,none
evt_009691,failed,payload_too_large,True,reduce_payload
evt_009692,recovered,none,False,monitor_endpoint
evt_009694,delivered,none,True,none
evt_009695,recovered,none,False,monitor_endpoint
evt_009696,duplicate,duplicate_event,False,avoid_replay
evt_009697,recovered,rate_limited,False,exponential_backoff
evt_009698,delivered,none,True,none
evt_009699,recovered,rate_limited,False,exponential_backoff
evt_009700,failed,customer_endpoint_down,True,investigate_endpoint
evt_009702,failed,payload_too_large,True,reduce_payload
evt_009703,recovered,invalid_signature,False,rotate_signature
evt_009704,failed,payload_too_large,True,reduce_payload
evt_009705,failed,payload_too_large,True,reduce_payload
evt_009706,recovered,invalid_signature,False,rotate_signature
evt_009707,delivered,none,True,none
evt_009708,duplicate,duplicate_event,False,avoid_replay
evt_009710,duplicate,duplicate_event,False,avoid_replay
evt_009712,recovered,customer_endpoint_down,False,retry_later
evt_009713,delivered,none,True,none
evt_009714,delivered,none,True,none
evt_009715,recovered,none,False,monitor_endpoint
evt_009717,recovered,malformed_response,False,inspect_endpoint
evt_009718,delivered,none,True,none
evt_009719,failed,customer_endpoint_down,True,investigate_endpoint
evt_009721,recovered,customer_endpoint_down,False,retry_later
evt_009723,recovered,rate_limited,False,exponential_backoff
evt_009724,recovered,invalid_signature,False,rotate_signature
evt_009725,duplicate,duplicate_event,False,avoid_replay
evt_009726,recovered,invalid_signature,False,rotate_signature
evt_009727,recovered,rate_limited,False,exponential_backoff
evt_009728,recovered,none,False,monitor_endpoint
evt_009729,recovered,customer_endpoint_down,False,retry_later
evt_009730,recovered,malformed_response,False,inspect_endpoint
evt_009731,delivered,none,True,none
evt_009732,delivered,none,True,none
evt_009734,recovered,customer_endpoint_down,False,retry_later
evt_009735,recovered,rate_limited,False,exponential_backoff
evt_009736,recovered,malformed_response,False,inspect_endpoint
evt_009737,delivered,none,True,none
evt_009738,delivered,none,True,none
evt_009741,delivered,none,True,none
evt_009742,duplicate,duplicate_event,False,avoid_replay
evt_009743,delivered,none,True,none
evt_009744,duplicate,duplicate_event,False,avoid_replay
evt_009745,recovered,invalid_signature,False,rotate_signature
evt_009746,recovered,invalid_signature,False,rotate_signature
evt_009747,recovered,none,False,monitor_endpoint
evt_009748,failed,payload_too_large,True,reduce_payload
evt_009749,delivered,none,True,none
evt_009750,delivered,none,True,none
evt_009751,recovered,none,False,monitor_endpoint
evt_009752,delivered,none,True,none
evt_009754,delivered,none,True,none
evt_009755,delivered,none,True,none
evt_009756,recovered,rate_limited,False,exponential_backoff
evt_009757,delivered,none,True,none
evt_009758,recovered,rate_limited,False,exponential_backoff
evt_009759,delivered,none,True,none
evt_009762,failed,customer_endpoint_down,True,investigate_endpoint
evt_009764,recovered,malformed_response,False,inspect_endpoint
evt_009765,failed,payload_too_large,True,reduce_payload
evt_009768,recovered,malformed_response,False,inspect_endpoint
evt_009771,failed,customer_endpoint_down,True,investigate_endpoint
evt_009773,duplicate,duplicate_event,False,avoid_replay
evt_009774,delivered,none,True,none
evt_009775,recovered,malformed_response,False,inspect_endpoint
evt_009776,failed,payload_too_large,True,reduce_payload
evt_009779,delivered,none,True,none
evt_009780,recovered,invalid_signature,False,rotate_signature
evt_009781,delivered,none,True,none
evt_009782,expired,endpoint_deleted,False,contact_customer
evt_009783,recovered,invalid_signature,False,rotate_signature
evt_009784,delivered,none,True,none
evt_009785,recovered,malformed_response,False,inspect_endpoint
evt_009786,delivered,none,True,none
evt_009787,recovered,rate_limited,False,exponential_backoff
evt_009788,delivered,none,True,none
evt_009791,failed,customer_endpoint_down,True,investigate_endpoint
evt_009792,recovered,customer_endpoint_down,False,retry_later
evt_009793,delivered,none,True,none
evt_009795,failed,payload_too_large,True,reduce_payload
evt_009797,recovered,customer_endpoint_down,False,retry_later
evt_009798,duplicate,duplicate_event,False,avoid_replay
evt_009799,recovered,none,False,monitor_endpoint
evt_009800,failed,customer_endpoint_down,True,investigate_endpoint
evt_009801,failed,customer_endpoint_down,True,investigate_endpoint
evt_009802,delivered,none,True,none
evt_009803,expired,endpoint_deleted,False,contact_customer
evt_009804,duplicate,duplicate_event,False,avoid_replay
evt_009805,delivered,none,True,none
evt_009806,recovered,none,False,monitor_endpoint
evt_009807,failed,payload_too_large,True,reduce_payload
evt_009808,delivered,none,True,none
evt_009809,delivered,none,True,none
evt_009810,delivered,none,True,none
evt_009811,expired,endpoint_deleted,False,contact_customer
evt_009812,delivered,none,True,none
evt_009813,delivered,none,True,none
evt_009814,recovered,none,False,monitor_endpoint
evt_009815,delivered,none,True,none
evt_009816,delivered,none,True,none
evt_009819,delivered,none,True,none
evt_009820,recovered,customer_endpoint_down,False,retry_later
evt_009821,delivered,none,True,none
evt_009822,expired,endpoint_deleted,False,contact_customer
evt_009823,duplicate,duplicate_event,False,avoid_replay
evt_009825,recovered,invalid_signature,False,rotate_signature
evt_009826,recovered,invalid_signature,False,rotate_signature
evt_009827,recovered,rate_limited,False,exponential_backoff
evt_009831,recovered,customer_endpoint_down,False,retry_later
evt_009833,recovered,rate_limited,False,exponential_backoff
evt_009834,failed,payload_too_large,True,reduce_payload
evt_009835,recovered,none,False,monitor_endpoint
evt_009836,delivered,none,True,none
evt_009837,duplicate,duplicate_event,False,avoid_replay
evt_009838,recovered,none,False,monitor_endpoint
evt_009839,delivered,none,True,none
evt_009840,expired,endpoint_deleted,False,contact_customer
evt_009841,recovered,none,False,monitor_endpoint
evt_009842,recovered,invalid_signature,False,rotate_signature
evt_009843,delivered,none,True,none
evt_009844,recovered,invalid_signature,False,rotate_signature
evt_009845,recovered,invalid_signature,False,rotate_signature
evt_009846,delivered,none,True,none
evt_009847,recovered,invalid_signature,False,rotate_signature
evt_009849,duplicate,duplicate_event,False,avoid_replay
evt_009850,recovered,rate_limited,False,exponential_backoff
evt_009851,delivered,none,True,none
evt_009852,delivered,none,True,none
evt_009854,failed,payload_too_large,True,reduce_payload
evt_009855,recovered,customer_endpoint_down,False,retry_later
evt_009856,duplicate,duplicate_event,False,avoid_replay
evt_009857,delivered,none,True,none
evt_009858,delivered,none,True,none
evt_009859,delivered,none,True,none
evt_009860,delivered,none,True,none
evt_009862,recovered,customer_endpoint_down,False,retry_later
evt_009863,delivered,none,True,none
evt_009864,recovered,rate_limited,False,exponential_backoff
evt_009865,recovered,none,False,monitor_endpoint
evt_009868,delivered,none,True,none
evt_009869,failed,payload_too_large,True,reduce_payload
evt_009870,duplicate,duplicate_event,False,avoid_replay
evt_009871,delivered,none,True,none
evt_009872,delivered,none,True,none
evt_009876,failed,payload_too_large,True,reduce_payload
evt_009877,recovered,none,False,monitor_endpoint
evt_009878,failed,customer_endpoint_down,True,investigate_endpoint
evt_009879,delivered,none,True,none
evt_009881,delivered,none,True,none
evt_009882,delivered,none,True,none
evt_009884,delivered,none,True,none
evt_009886,recovered,customer_endpoint_down,False,retry_later
evt_009887,delivered,none,True,none
evt_009888,delivered,none,True,none
evt_009890,recovered,invalid_signature,False,rotate_signature
evt_009891,recovered,malformed_response,False,inspect_endpoint
evt_009892,recovered,rate_limited,False,exponential_backoff
evt_009893,failed,payload_too_large,True,reduce_payload
evt_009894,delivered,none,True,none
evt_009895,duplicate,duplicate_event,False,avoid_replay
evt_009896,failed,payload_too_large,True,reduce_payload
evt_009897,duplicate,duplicate_event,False,avoid_replay
evt_009898,delivered,none,True,none
evt_009899,recovered,customer_endpoint_down,False,retry_later
evt_009900,delivered,none,True,none
evt_009902,failed,customer_endpoint_down,True,investigate_endpoint
evt_009903,failed,customer_endpoint_down,True,investigate_endpoint
evt_009905,delivered,none,True,none
evt_009907,duplicate,duplicate_event,False,avoid_replay
evt_009910,recovered,customer_endpoint_down,False,retry_later
evt_009911,failed,customer_endpoint_down,True,investigate_endpoint
evt_009913,delivered,none,True,none
evt_009914,delivered,none,True,none
evt_009916,delivered,none,True,none
evt_009919,failed,payload_too_large,True,reduce_payload
evt_009920,recovered,invalid_signature,False,rotate_signature
evt_009921,recovered,none,False,monitor_endpoint
evt_009922,recovered,none,False,monitor_endpoint
evt_009923,failed,payload_too_large,True,reduce_payload
evt_009924,delivered,none,True,none
evt_009925,expired,endpoint_deleted,False,contact_customer
evt_009927,recovered,invalid_signature,False,rotate_signature
evt_009928,delivered,none,True,none
evt_009929,delivered,none,True,none
evt_009930,delivered,none,True,none
evt_009931,recovered,none,False,monitor_endpoint
evt_009932,duplicate,duplicate_event,False,avoid_replay
evt_009933,delivered,none,True,none
evt_009934,duplicate,duplicate_event,False,avoid_replay
evt_009935,recovered,none,False,monitor_endpoint
evt_009936,recovered,customer_endpoint_down,False,retry_later
evt_009937,delivered,none,True,none
evt_009938,recovered,rate_limited,False,exponential_backoff
evt_009939,failed,customer_endpoint_down,True,investigate_endpoint
evt_009940,delivered,none,True,none
evt_009941,delivered,none,True,none
evt_009942,recovered,rate_limited,False,exponential_backoff
evt_009943,recovered,rate_limited,False,exponential_backoff
evt_009944,recovered,rate_limited,False,exponential_backoff
evt_009945,delivered,none,True,none
evt_009947,delivered,none,True,none
evt_009948,recovered,none,False,monitor_endpoint
evt_009949,recovered,none,False,monitor_endpoint
evt_009951,delivered,none,True,none
evt_009952,delivered,none,True,none
evt_009953,delivered,none,True,none
evt_009954,recovered,rate_limited,False,exponential_backoff
evt_009955,delivered,none,True,none
evt_009956,recovered,none,False,monitor_endpoint
evt_009958,recovered,invalid_signature,False,rotate_signature
evt_009960,delivered,none,True,none
evt_009961,expired,endpoint_deleted,False,contact_customer
evt_009962,recovered,none,False,monitor_endpoint
evt_009963,duplicate,duplicate_event,False,avoid_replay
evt_009964,delivered,none,True,none
evt_009965,delivered,none,True,none
evt_009966,recovered,invalid_signature,False,rotate_signature
evt_009967,recovered,malformed_response,False,inspect_endpoint
evt_009968,delivered,none,True,none
evt_009969,duplicate,duplicate_event,False,avoid_replay
evt_009970,delivered,none,True,none
evt_009971,recovered,rate_limited,False,exponential_backoff
evt_009972,recovered,invalid_signature,False,rotate_signature
evt_009973,delivered,none,True,none
evt_009974,expired,endpoint_deleted,False,contact_customer
evt_009975,delivered,none,True,none
evt_009976,recovered,malformed_response,False,inspect_endpoint
evt_009977,delivered,none,True,none
evt_009979,delivered,none,True,none
evt_009980,delivered,none,True,none
evt_009981,expired,endpoint_deleted,False,contact_customer
evt_009982,delivered,none,True,none
evt_009983,delivered,none,True,none
evt_009984,recovered,rate_limited,False,exponential_backoff
evt_009986,recovered,none,False,monitor_endpoint
evt_009988,delivered,none,True,none
evt_009989,recovered,rate_limited,False,exponential_backoff
evt_009991,recovered,none,False,monitor_endpoint
evt_009993,duplicate,duplicate_event,False,avoid_replay
evt_009994,recovered,invalid_signature,False,rotate_signature
evt_009995,delivered,none,True,none
evt_009996,delivered,none,True,none
evt_009998,recovered,rate_limited,False,exponential_backoff
evt_010000,delivered,none,True,none
evt_010001,recovered,customer_endpoint_down,False,retry_later
evt_010004,failed,payload_too_large,True,reduce_payload
evt_010005,delivered,none,True,none
evt_010006,recovered,rate_limited,False,exponential_backoff
evt_010007,recovered,customer_endpoint_down,False,retry_later
evt_010008,recovered,malformed_response,False,inspect_endpoint
evt_010009,recovered,rate_limited,False,exponential_backoff
evt_010010,recovered,rate_limited,False,exponential_backoff
evt_010011,delivered,none,True,none
evt_010013,delivered,none,True,none
evt_010014,delivered,none,True,none
evt_010015,recovered,invalid_signature,False,rotate_signature
evt_010018,delivered,none,True,none
evt_010019,delivered,none,True,none
evt_010021,recovered,rate_limited,False,exponential_backoff
evt_010022,recovered,rate_limited,False,exponential_backoff
evt_010023,delivered,none,True,none
evt_010024,recovered,rate_limited,False,exponential_backoff
evt_010025,failed,payload_too_large,True,reduce_payload
evt_010026,recovered,none,False,monitor_endpoint
evt_010028,delivered,none,True,none
evt_010029,recovered,invalid_signature,False,rotate_signature
evt_010030,failed,payload_too_large,True,reduce_payload
evt_010032,recovered,invalid_signature,False,rotate_signature
evt_010033,recovered,invalid_signature,False,rotate_signature
evt_010034,delivered,none,True,none
evt_010035,recovered,customer_endpoint_down,False,retry_later
evt_010036,recovered,none,False,monitor_endpoint
evt_010037,failed,customer_endpoint_down,True,investigate_endpoint
evt_010039,recovered,invalid_signature,False,rotate_signature
evt_010040,delivered,none,True,none
evt_010042,delivered,none,True,none
evt_010043,recovered,malformed_response,False,inspect_endpoint
evt_010044,delivered,none,True,none
evt_010045,recovered,customer_endpoint_down,False,retry_later
evt_010046,recovered,customer_endpoint_down,False,retry_later
evt_010047,expired,endpoint_deleted,False,contact_customer
evt_010051,failed,customer_endpoint_down,True,investigate_endpoint
evt_010052,delivered,none,True,none
evt_010053,delivered,none,True,none
evt_010054,recovered,customer_endpoint_down,False,retry_later
evt_010055,delivered,none,True,none
evt_010057,recovered,customer_endpoint_down,False,retry_later
evt_010058,delivered,none,True,none
evt_010059,duplicate,duplicate_event,False,avoid_replay
evt_010060,delivered,none,True,none
evt_010062,recovered,invalid_signature,False,rotate_signature
evt_010063,delivered,none,True,none
evt_010064,recovered,customer_endpoint_down,False,retry_later
evt_010065,recovered,none,False,monitor_endpoint
evt_010066,delivered,none,True,none
evt_010067,recovered,invalid_signature,False,rotate_signature
evt_010068,recovered,invalid_signature,False,rotate_signature
evt_010069,recovered,none,False,monitor_endpoint
evt_010070,failed,customer_endpoint_down,True,investigate_endpoint
evt_010071,delivered,none,True,none
evt_010072,duplicate,duplicate_event,False,avoid_replay
evt_010073,recovered,none,False,monitor_endpoint
evt_010074,recovered,rate_limited,False,exponential_backoff
evt_010075,failed,payload_too_large,True,reduce_payload
evt_010076,delivered,none,True,none
evt_010077,delivered,none,True,none
evt_010078,delivered,none,True,none
evt_010079,delivered,none,True,none
evt_010080,recovered,none,False,monitor_endpoint
evt_010081,delivered,none,True,none
evt_010082,delivered,none,True,none
evt_010083,recovered,customer_endpoint_down,False,retry_later
evt_010084,delivered,none,True,none
evt_010085,delivered,none,True,none
evt_010086,recovered,malformed_response,False,inspect_endpoint
evt_010087,delivered,none,True,none
evt_010088,recovered,customer_endpoint_down,False,retry_later
evt_010089,duplicate,duplicate_event,False,avoid_replay
evt_010090,failed,payload_too_large,True,reduce_payload
evt_010091,recovered,customer_endpoint_down,False,retry_later
evt_010092,delivered,none,True,none
evt_010093,recovered,none,False,monitor_endpoint
evt_010095,recovered,invalid_signature,False,rotate_signature
evt_010096,delivered,none,True,none
evt_010097,delivered,none,True,none
evt_010098,delivered,none,True,none
evt_010099,delivered,none,True,none
evt_010100,recovered,none,False,monitor_endpoint
evt_010101,delivered,none,True,none
evt_010102,recovered,rate_limited,False,exponential_backoff
evt_010103,delivered,none,True,none
evt_010104,delivered,none,True,none
evt_010105,recovered,rate_limited,False,exponential_backoff
evt_010106,delivered,none,True,none
evt_010108,recovered,invalid_signature,False,rotate_signature
evt_010109,failed,payload_too_large,True,reduce_payload
evt_010110,delivered,none,True,none
evt_010111,recovered,malformed_response,False,inspect_endpoint
evt_010112,recovered,rate_limited,False,exponential_backoff
evt_010114,duplicate,duplicate_event,False,avoid_replay
evt_010115,recovered,none,False,monitor_endpoint
evt_010116,recovered,invalid_signature,False,rotate_signature
evt_010117,delivered,none,True,none
evt_010118,delivered,none,True,none
evt_010119,expired,endpoint_deleted,False,contact_customer
evt_010120,recovered,invalid_signature,False,rotate_signature
evt_010121,recovered,none,False,monitor_endpoint
evt_010122,delivered,none,True,none
evt_010123,delivered,none,True,none
