event_id,replayed_at,replay_result,duplicate_detected,manually_triggered
evt_008126,2026-04-09 21:23:38.405739,unsafe,False,False
evt_008129,2026-04-21 03:16:41.405787,duplicate_processed,True,False
evt_008130,2026-03-05 15:27:16.405802,duplicate_processed,False,True
evt_008132,2026-01-20 17:18:52.405832,recovered,False,False
evt_008138,2026-04-09 10:43:55.405926,duplicate_processed,False,False
evt_008139,2026-01-30 07:48:38.405940,recovered,False,False
evt_008146,2026-02-11 19:24:48.406045,duplicate_processed,False,False
evt_008149,2026-05-07 14:42:57.406093,failed,False,True
evt_008159,2026-05-15 11:41:52.406249,success,False,False
evt_008160,2026-03-05 13:53:20.406264,failed,False,True
evt_008174,2026-05-09 22:28:31.406484,recovered,False,False
evt_008186,2026-02-06 12:26:53.406734,failed,False,False
evt_008189,2026-03-24 06:09:09.406784,duplicate_processed,False,False
evt_008193,2026-03-14 15:59:59.406844,duplicate_processed,True,True
evt_008197,2026-04-22 21:08:01.406904,failed,False,True
evt_008201,2026-03-10 04:58:13.406968,success,False,False
evt_008202,2026-02-11 12:23:38.406983,unsafe,False,False
evt_008211,2026-04-01 20:47:57.407172,failed,False,True
evt_008215,2026-04-11 23:08:08.407242,duplicate_processed,False,True
evt_008217,2026-02-05 10:39:29.407276,unsafe,True,True
evt_008220,2026-03-01 08:00:54.407325,unsafe,False,False
evt_008222,2026-05-09 23:36:36.407356,recovered,False,True
evt_008224,2026-02-23 04:57:49.407388,success,False,False
evt_008229,2026-01-27 06:17:01.407469,recovered,False,False
evt_008245,2026-03-27 08:36:57.407765,duplicate_processed,False,False
evt_008261,2026-03-04 12:15:44.408015,duplicate_processed,False,True
evt_008268,2026-01-29 06:09:50.408137,failed,False,False
evt_008270,2026-02-22 08:23:30.408168,recovered,False,False
evt_008273,2026-04-18 20:52:32.408214,unsafe,False,False
evt_008291,2026-03-06 16:09:09.408491,duplicate_processed,False,True
evt_008292,2026-03-13 08:50:13.408506,unsafe,False,True
evt_008294,2026-05-01 02:49:11.408560,failed,False,True
evt_008305,2026-03-11 22:08:35.408729,success,False,True
evt_008307,2026-04-03 02:32:29.408761,unsafe,True,False
evt_008318,2026-04-28 10:41:29.408929,unsafe,False,True
evt_008340,2026-01-19 04:18:26.409280,unsafe,False,False
evt_008353,2026-05-02 18:34:27.409481,recovered,False,False
evt_008356,2026-05-05 20:38:16.409542,duplicate_processed,False,True
evt_008357,2026-03-15 06:54:53.409559,duplicate_processed,False,True
evt_008362,2026-05-14 14:49:10.409638,duplicate_processed,False,False
evt_008366,2026-02-18 18:51:26.409704,duplicate_processed,False,True
evt_008368,2026-05-07 02:37:06.409733,duplicate_processed,False,True
evt_008370,2026-05-13 01:49:32.409767,failed,False,False
evt_008371,2026-05-06 04:34:30.409782,unsafe,False,False
evt_008373,2026-02-04 23:19:44.409812,duplicate_processed,False,False
evt_008380,2026-03-02 13:44:28.409927,unsafe,False,True
evt_008385,2026-03-14 11:46:34.410007,failed,False,True
evt_008392,2026-03-05 10:45:58.410115,duplicate_processed,False,True
evt_008393,2026-04-03 10:17:26.410129,duplicate_processed,False,True
evt_008401,2026-03-28 15:58:09.410251,duplicate_processed,False,True
evt_008402,2026-04-03 23:39:09.410269,success,False,True
evt_008406,2026-03-11 13:55:24.410332,success,False,True
evt_008408,2026-05-17 15:32:38.410365,recovered,False,True
evt_008409,2026-01-30 20:54:58.410380,recovered,False,True
evt_008412,2026-03-07 07:49:56.410425,failed,False,False
evt_008413,2026-05-02 09:13:16.410440,recovered,False,True
evt_008416,2026-03-11 18:54:27.410486,recovered,False,True
evt_008432,2026-03-12 06:32:36.410756,recovered,False,True
evt_008439,2026-04-09 15:47:01.410868,duplicate_processed,False,False
evt_008442,2026-03-17 10:34:16.410915,duplicate_processed,False,False
evt_008448,2026-03-04 21:58:13.411006,unsafe,False,False
evt_008457,2026-04-11 20:07:04.411144,failed,False,False
evt_008462,2026-04-05 13:45:08.411222,unsafe,False,False
evt_008463,2026-04-11 22:48:32.411237,unsafe,False,False
evt_008466,2026-04-20 15:58:44.411283,duplicate_processed,False,True
evt_008467,2026-04-01 08:38:21.411297,unsafe,False,False
evt_008469,2026-02-07 00:08:08.411333,unsafe,False,False
evt_008473,2026-04-11 11:05:18.411395,recovered,False,False
evt_008477,2026-04-12 07:01:16.411458,success,False,False
evt_008478,2026-03-28 14:05:18.411473,failed,False,False
evt_008490,2026-03-18 07:33:39.411677,duplicate_processed,True,False
evt_008504,2026-02-01 04:12:09.411898,duplicate_processed,False,True
evt_008506,2026-04-14 23:24:39.411927,unsafe,False,False
evt_008508,2026-04-22 08:55:23.411957,failed,False,False
evt_008509,2026-01-19 15:06:08.411972,failed,False,True
evt_008513,2026-05-05 14:15:43.412032,unsafe,False,False
evt_008515,2026-04-27 15:12:03.412062,duplicate_processed,False,True
evt_008521,2026-02-08 15:14:04.412158,unsafe,False,True
evt_008522,2026-05-08 04:32:10.412173,recovered,False,True
evt_008523,2026-01-26 21:12:25.412191,success,False,False
evt_008532,2026-05-07 23:24:27.412327,unsafe,True,True
evt_008537,2026-04-08 02:26:03.412405,failed,False,False
evt_008539,2026-03-07 22:10:25.412437,duplicate_processed,False,True
evt_008545,2026-01-21 05:31:06.412544,unsafe,True,False
evt_008550,2026-02-26 22:09:51.412624,unsafe,False,False
evt_008553,2026-02-12 16:08:33.412670,recovered,False,True
evt_008558,2026-03-13 04:29:55.412748,failed,False,True
evt_008565,2026-03-06 12:29:16.412902,success,False,False
evt_008567,2026-04-19 09:37:19.412933,failed,False,False
evt_008570,2026-02-12 10:33:59.412977,unsafe,False,True
evt_008578,2026-02-21 03:11:02.413105,duplicate_processed,False,False
evt_008580,2026-05-11 12:12:56.413135,duplicate_processed,False,True
evt_008582,2026-05-09 01:19:14.413168,recovered,False,False
evt_008588,2026-05-08 14:17:44.413257,duplicate_processed,False,False
evt_008591,2026-02-13 09:33:50.413301,duplicate_processed,False,True
evt_008594,2026-04-17 10:22:34.413346,failed,False,False
evt_008598,2026-05-05 18:43:15.413412,duplicate_processed,False,True
evt_008599,2026-02-12 03:42:31.413426,recovered,False,False
evt_008608,2026-03-15 13:13:21.413583,success,False,True
evt_008618,2026-03-16 08:47:11.413741,unsafe,False,True
evt_008625,2026-02-03 21:35:35.413850,recovered,False,True
evt_008627,2026-03-06 15:30:28.413880,success,False,False
evt_008633,2026-03-01 07:44:20.413973,recovered,False,True
evt_008634,2026-04-01 13:54:30.413988,unsafe,False,False
evt_008644,2026-01-27 08:01:30.414144,duplicate_processed,False,False
evt_008651,2026-01-24 05:28:22.414249,recovered,False,True
evt_008659,2026-04-20 14:13:22.414373,success,False,True
evt_008664,2026-03-29 05:00:34.414459,duplicate_processed,False,False
evt_008665,2026-05-06 00:41:02.414474,unsafe,False,True
evt_008668,2026-03-03 06:27:11.414535,failed,False,False
evt_008674,2026-02-06 17:54:28.414628,unsafe,False,True
evt_008680,2026-04-09 15:16:16.414731,duplicate_processed,False,False
evt_008682,2026-05-01 06:13:42.414761,success,False,False
evt_008686,2026-04-07 14:02:43.414821,unsafe,False,False
evt_008687,2026-02-15 13:42:08.414836,failed,False,False
evt_008689,2026-01-17 03:13:07.414865,failed,False,False
evt_008696,2026-05-09 00:17:11.414977,success,False,True
evt_008697,2026-02-07 16:57:56.414992,failed,False,True
evt_008706,2026-03-12 02:25:42.415130,duplicate_processed,False,True
evt_008709,2026-02-02 00:28:35.415178,unsafe,False,False
evt_008713,2026-03-21 07:10:40.415237,failed,False,False
evt_008732,2026-01-26 01:02:56.415568,unsafe,False,True
evt_008737,2026-04-01 12:57:43.415647,unsafe,False,False
evt_008741,2026-02-04 00:56:44.415710,recovered,False,True
evt_008744,2026-02-24 19:15:50.415754,duplicate_processed,False,True
evt_008759,2026-04-28 04:05:34.415994,failed,False,True
evt_008765,2026-03-14 19:46:33.416089,unsafe,False,True
evt_008767,2026-01-22 22:22:48.416118,success,False,True
evt_008769,2026-03-15 22:20:21.416148,duplicate_processed,False,True
evt_008772,2026-04-17 06:54:03.416197,unsafe,False,True
evt_008774,2026-02-08 14:05:06.416230,duplicate_processed,False,False
evt_008785,2026-02-14 09:29:14.416398,unsafe,False,True
evt_008788,2026-03-16 14:42:46.416446,success,False,True
evt_008791,2026-01-24 03:56:26.416490,failed,False,True
evt_008792,2026-05-04 04:43:10.416508,duplicate_processed,False,False
evt_008793,2026-05-04 02:41:37.416539,recovered,False,False
evt_008794,2026-04-23 12:52:06.416555,duplicate_processed,False,False
evt_008801,2026-05-03 17:31:54.416660,unsafe,False,False
evt_008802,2026-03-21 17:59:43.416675,recovered,False,False
evt_008804,2026-04-08 16:07:02.416709,success,False,False
evt_008805,2026-04-14 21:52:15.416724,duplicate_processed,False,True
evt_008807,2026-05-10 05:25:14.416754,duplicate_processed,False,False
evt_008812,2026-02-02 12:14:53.416831,recovered,False,False
evt_008814,2026-03-08 20:23:18.416862,duplicate_processed,False,True
evt_008820,2026-04-11 13:17:25.416954,duplicate_processed,False,False
evt_008824,2026-02-10 19:54:25.417014,recovered,False,False
evt_008825,2026-01-18 09:06:23.417029,duplicate_processed,False,False
evt_008830,2026-03-26 12:07:51.417107,recovered,False,False
evt_008831,2026-03-28 15:13:26.417125,unsafe,False,False
evt_008834,2026-01-19 18:46:28.417174,duplicate_processed,False,True
evt_008845,2026-02-16 07:16:47.417342,failed,False,False
evt_008850,2026-02-06 21:01:15.417417,duplicate_processed,False,False
evt_008858,2026-03-04 06:00:07.417583,unsafe,False,False
evt_008862,2026-03-31 17:47:28.417645,unsafe,False,False
evt_008872,2026-04-21 02:05:38.417811,success,False,False
evt_008875,2026-02-17 06:57:23.417857,duplicate_processed,False,False
evt_008876,2026-04-19 11:49:40.417872,unsafe,False,False
evt_008879,2026-01-23 00:23:42.417956,duplicate_processed,False,True
evt_008881,2026-02-19 21:05:47.417987,duplicate_processed,False,True
evt_008883,2026-04-29 03:20:20.418018,success,False,True
evt_008884,2026-01-29 17:55:14.418037,duplicate_processed,False,False
evt_008885,2026-03-21 12:58:38.418053,unsafe,False,False
evt_008886,2026-02-27 11:59:06.418069,duplicate_processed,False,True
evt_008893,2026-02-28 15:36:41.418179,failed,False,False
evt_008896,2026-05-02 18:26:46.418224,unsafe,False,True
evt_008901,2026-02-23 02:10:44.418303,success,False,True
evt_008906,2026-04-02 06:25:20.418379,duplicate_processed,False,True
evt_008910,2026-04-14 19:13:32.418445,unsafe,False,False
evt_008916,2026-05-13 04:36:15.418563,success,False,True
evt_008918,2026-02-15 01:21:24.418598,recovered,False,True
evt_008919,2026-03-31 00:59:28.418613,failed,False,False
evt_008922,2026-04-12 14:44:07.418658,duplicate_processed,False,True
evt_008923,2026-03-28 23:02:02.418673,recovered,False,False
evt_008926,2026-04-04 20:07:50.418718,unsafe,False,False
evt_008929,2026-03-20 09:23:13.418767,success,False,True
evt_008930,2026-02-18 21:28:22.418782,unsafe,False,False
evt_008932,2026-04-12 02:53:19.418820,unsafe,False,True
evt_008948,2026-02-25 14:14:05.419069,duplicate_processed,False,True
evt_008960,2026-01-19 07:10:17.419250,failed,False,True
evt_008962,2026-02-06 15:01:46.419280,success,False,False
evt_008964,2026-01-18 20:15:31.419314,duplicate_processed,False,False
evt_008968,2026-03-21 19:37:33.419379,failed,False,True
evt_008989,2026-05-10 19:03:56.419729,unsafe,False,False
evt_008991,2026-04-03 02:09:49.419759,failed,False,False
evt_008994,2026-03-09 10:00:31.419804,recovered,False,False
evt_009001,2026-01-27 07:35:59.419920,unsafe,False,True
evt_009008,2026-01-31 15:35:55.420038,unsafe,False,True
evt_009011,2026-03-29 23:05:06.420087,recovered,False,False
evt_009013,2026-03-14 08:23:40.420118,duplicate_processed,False,True
evt_009015,2026-02-19 13:47:10.420147,failed,False,True
evt_009019,2026-03-06 23:09:15.420207,success,False,True
evt_009032,2026-03-21 18:55:32.420412,success,False,True
evt_009039,2026-02-28 15:42:48.420534,duplicate_processed,False,False
evt_009041,2026-02-28 07:11:07.420567,unsafe,False,True
evt_009053,2026-04-03 17:41:39.420755,success,False,True
evt_009054,2026-03-16 16:14:01.420770,recovered,False,True
evt_009061,2026-05-14 01:52:12.420879,success,False,True
evt_009069,2026-03-29 17:34:44.421004,recovered,False,False
evt_009073,2026-03-02 05:07:32.421064,unsafe,False,True
evt_009074,2026-01-24 17:11:52.421079,duplicate_processed,False,False
evt_009079,2026-03-28 16:56:43.421159,unsafe,False,True
evt_009087,2026-03-30 05:27:55.421288,duplicate_processed,False,True
evt_009089,2026-01-22 10:06:33.421318,duplicate_processed,False,True
evt_009097,2026-04-01 12:22:47.421441,success,False,False
evt_009113,2026-04-16 02:05:13.421709,unsafe,False,False
evt_009114,2026-02-16 02:43:18.421724,recovered,False,False
evt_009120,2026-05-16 12:06:58.421814,failed,False,True
evt_009121,2026-04-23 05:12:33.421829,recovered,False,True
evt_009128,2026-04-18 19:13:05.421941,recovered,False,True
evt_009135,2026-04-06 08:35:34.422052,failed,False,True
evt_009136,2026-02-22 08:15:42.422068,unsafe,False,False
evt_009146,2026-02-20 15:29:51.422226,success,False,False
evt_009163,2026-02-19 21:38:15.422490,unsafe,False,True
evt_009167,2026-02-14 03:51:53.422572,failed,False,False
evt_009169,2026-04-11 06:24:32.422602,success,False,True
evt_009176,2026-02-01 12:33:55.422718,failed,False,False
evt_009183,2026-05-12 20:13:04.422829,unsafe,False,False
evt_009189,2026-03-19 14:02:03.422925,duplicate_processed,False,True
evt_009191,2026-01-18 06:44:30.422956,unsafe,False,False
evt_009193,2026-03-07 03:16:02.422987,duplicate_processed,False,False
evt_009201,2026-02-22 22:58:01.423106,duplicate_processed,False,False
evt_009203,2026-02-06 14:46:51.423143,unsafe,True,True
evt_009211,2026-03-18 09:31:05.423267,unsafe,False,False
evt_009216,2026-02-08 16:36:57.423345,success,False,True
evt_009225,2026-04-22 06:46:43.423492,success,False,False
evt_009227,2026-02-08 15:29:39.423539,failed,False,True
evt_009232,2026-03-09 06:21:17.423616,duplicate_processed,False,False
evt_009235,2026-04-30 09:01:36.423666,failed,False,False
evt_009242,2026-01-19 11:05:48.423779,duplicate_processed,False,False
evt_009246,2026-02-09 01:26:41.423839,unsafe,False,True
evt_009254,2026-02-21 17:16:24.423966,recovered,False,False
evt_009256,2026-02-16 02:43:21.423996,duplicate_processed,True,True
evt_009257,2026-03-28 21:02:19.424014,failed,False,False
evt_009258,2026-04-16 23:04:45.424030,duplicate_processed,False,True
evt_009262,2026-05-11 17:32:02.424097,recovered,False,True
evt_009264,2026-04-05 15:30:38.424127,unsafe,False,False
evt_009269,2026-01-30 07:50:43.424206,unsafe,False,True
evt_009272,2026-04-08 05:15:13.424251,unsafe,False,True
evt_009278,2026-05-05 02:34:46.424341,unsafe,False,False
evt_009283,2026-01-18 05:42:52.424424,recovered,False,True
evt_009287,2026-04-06 22:11:44.424487,unsafe,False,False
evt_009295,2026-01-26 06:47:13.424628,duplicate_processed,False,True
evt_009296,2026-02-09 07:07:22.424643,unsafe,False,False
evt_009303,2026-02-08 04:29:15.424757,unsafe,False,True
evt_009305,2026-03-24 11:58:20.424786,unsafe,False,False
evt_009314,2026-02-25 01:02:10.424925,duplicate_processed,True,False
evt_009321,2026-02-22 22:44:11.425036,duplicate_processed,False,True
evt_009322,2026-02-23 11:31:33.425051,recovered,False,True
evt_009325,2026-05-11 13:43:06.425095,failed,False,False
evt_009328,2026-03-01 20:46:39.425140,failed,False,False
evt_009345,2026-04-07 14:28:02.425415,unsafe,False,False
evt_009346,2026-02-19 08:01:51.425435,unsafe,False,False
evt_009348,2026-04-05 11:05:55.425465,failed,False,False
evt_009352,2026-05-02 23:57:39.425543,failed,False,True
evt_009355,2026-01-24 21:22:59.425588,unsafe,True,True
evt_009356,2026-01-17 15:59:09.425603,duplicate_processed,False,False
evt_009357,2026-03-09 13:29:57.425618,duplicate_processed,True,True
evt_009359,2026-05-02 00:26:55.425652,success,False,False
evt_009364,2026-05-08 17:38:50.425734,duplicate_processed,False,False
evt_009365,2026-01-22 21:01:56.425748,duplicate_processed,False,False
evt_009368,2026-02-10 19:16:30.425794,recovered,False,True
evt_009375,2026-02-18 02:58:43.425898,unsafe,False,False
evt_009379,2026-02-07 23:29:52.425965,recovered,False,True
evt_009389,2026-03-03 21:52:13.426117,duplicate_processed,False,False
evt_009394,2026-05-05 22:01:08.426196,duplicate_processed,False,False
evt_009399,2026-01-25 07:30:29.426274,success,False,False
evt_009407,2026-02-11 10:54:59.426393,unsafe,False,True
evt_009413,2026-03-08 07:16:49.426488,success,False,False
evt_009416,2026-04-08 14:27:14.426554,unsafe,False,False
evt_009417,2026-03-28 02:38:53.426570,duplicate_processed,False,True
evt_009426,2026-04-04 23:26:01.426710,unsafe,False,True
evt_009427,2026-03-06 06:45:02.426728,duplicate_processed,False,False
evt_009437,2026-03-15 19:44:28.426881,failed,False,True
evt_009439,2026-02-11 01:50:59.426914,duplicate_processed,True,False
evt_009447,2026-04-17 08:20:07.427039,duplicate_processed,False,False
evt_009451,2026-03-21 05:12:19.427099,unsafe,False,False
evt_009455,2026-05-05 12:59:08.427163,unsafe,False,False
evt_009461,2026-04-23 15:30:49.427260,failed,False,False
evt_009462,2026-01-25 22:32:57.427275,unsafe,False,False
evt_009463,2026-03-05 07:47:11.427290,success,False,True
evt_009465,2026-05-12 12:45:19.427320,duplicate_processed,False,True
evt_009468,2026-05-02 08:27:18.427364,recovered,False,False
evt_009469,2026-04-16 04:22:06.427379,duplicate_processed,False,True
evt_009470,2026-02-19 05:31:13.427393,failed,False,False
evt_009476,2026-03-03 08:00:18.427491,duplicate_processed,False,False
evt_009477,2026-04-23 12:15:11.427506,recovered,False,True
evt_009480,2026-01-26 06:03:56.427569,duplicate_processed,False,True
evt_009482,2026-04-28 04:50:04.427599,duplicate_processed,False,False
evt_009485,2026-04-09 10:37:34.427643,duplicate_processed,False,False
evt_009488,2026-02-19 05:50:34.427688,duplicate_processed,False,False
evt_009489,2026-04-01 09:29:00.427707,success,False,True
evt_009490,2026-05-15 01:22:11.427723,duplicate_processed,True,False
evt_009493,2026-03-21 09:15:42.427771,success,False,True
evt_009498,2026-03-12 18:08:36.427849,failed,False,False
evt_009500,2026-03-27 19:29:44.427879,unsafe,False,False
evt_009507,2026-04-06 22:10:06.427987,unsafe,False,True
evt_009512,2026-04-03 20:37:54.428065,recovered,False,False
evt_009514,2026-02-02 11:30:20.428099,unsafe,False,True
evt_009518,2026-04-21 04:50:18.428159,duplicate_processed,False,True
evt_009523,2026-04-09 09:13:31.428237,unsafe,False,False
evt_009524,2026-04-01 13:31:28.428252,failed,False,False
evt_009529,2026-04-10 15:15:14.428327,unsafe,True,False
evt_009532,2026-01-31 03:43:15.428372,duplicate_processed,False,True
evt_009547,2026-02-08 16:52:41.428628,unsafe,False,False
evt_009559,2026-02-18 01:52:45.428813,recovered,False,True
evt_009561,2026-01-28 01:22:38.428843,duplicate_processed,False,False
evt_009562,2026-03-14 23:14:14.428858,failed,False,False
evt_009565,2026-01-17 18:48:48.428903,failed,False,True
evt_009567,2026-02-15 18:16:23.428933,duplicate_processed,False,True
evt_009568,2026-04-21 07:47:30.428948,duplicate_processed,False,True
evt_009574,2026-03-08 16:10:02.429046,success,False,True
evt_009575,2026-03-24 20:19:46.429062,failed,False,False
evt_009582,2026-03-07 22:51:55.429197,unsafe,False,True
evt_009590,2026-03-11 19:13:05.429323,unsafe,False,True
evt_009598,2026-03-25 00:21:57.429453,recovered,False,False
evt_009605,2026-02-24 12:16:32.429581,recovered,False,False
evt_009613,2026-05-05 04:41:51.429705,failed,False,True
evt_009621,2026-02-12 11:35:09.429828,unsafe,False,False
evt_009623,2026-03-31 06:31:19.429858,unsafe,False,True
evt_009629,2026-02-07 14:47:46.429956,recovered,False,True
evt_009636,2026-02-03 06:33:41.430068,failed,False,False
evt_009642,2026-04-10 17:03:40.430158,success,False,False
evt_009647,2026-04-22 07:11:07.430236,success,False,False
evt_009650,2026-03-12 14:13:40.430303,failed,False,False
evt_009652,2026-04-13 08:58:00.430334,success,False,True
evt_009654,2026-04-13 14:06:43.430364,unsafe,False,True
evt_009658,2026-03-09 03:35:15.430425,success,False,True
evt_009661,2026-01-21 22:35:49.430469,duplicate_processed,False,False
evt_009662,2026-02-21 17:55:41.430485,recovered,False,False
evt_009663,2026-02-18 23:42:48.430501,failed,False,True
evt_009668,2026-03-04 04:39:10.430615,duplicate_processed,True,False
evt_009671,2026-01-19 02:31:34.430674,failed,False,False
evt_009672,2026-03-26 08:56:31.430689,recovered,False,False
evt_009681,2026-03-23 11:13:30.430836,failed,False,True
evt_009683,2026-04-19 20:36:55.430876,success,False,True
evt_009684,2026-03-20 06:35:15.430893,recovered,False,False
evt_009685,2026-05-05 11:28:03.430910,duplicate_processed,False,False
evt_009701,2026-03-13 22:26:08.431166,duplicate_processed,True,False
evt_009704,2026-01-18 12:35:31.431210,failed,False,False
evt_009713,2026-04-09 07:01:56.431354,recovered,False,False
evt_009728,2026-01-21 19:46:12.431603,duplicate_processed,False,False
evt_009729,2026-02-18 12:02:37.431620,unsafe,False,False
evt_009730,2026-04-11 22:05:03.431635,unsafe,False,False
evt_009734,2026-03-27 19:00:43.431694,duplicate_processed,False,False
evt_009738,2026-02-14 02:02:34.431754,failed,False,True
evt_009749,2026-02-14 11:12:48.431932,failed,False,False
evt_009755,2026-02-26 03:36:13.432023,success,False,True
evt_009756,2026-03-20 01:10:27.432038,unsafe,False,True
evt_009757,2026-05-15 00:37:28.432053,success,False,False
evt_009758,2026-05-05 20:20:11.432068,duplicate_processed,False,True
evt_009763,2026-03-10 15:28:57.432145,success,False,False
evt_009764,2026-04-14 04:21:37.432160,duplicate_processed,False,False
evt_009772,2026-02-23 10:03:23.432288,recovered,False,False
evt_009775,2026-01-22 06:19:49.432332,unsafe,False,False
evt_009789,2026-04-17 11:37:26.432572,unsafe,False,True
evt_009794,2026-03-18 12:31:11.432652,unsafe,False,True
evt_009801,2026-02-01 18:34:32.432760,success,False,False
evt_009803,2026-02-21 04:40:29.432790,unsafe,False,True
evt_009804,2026-01-27 11:04:29.432805,unsafe,True,False
evt_009810,2026-04-30 09:42:28.432901,failed,False,False
evt_009811,2026-03-01 07:41:18.432916,unsafe,False,True
evt_009813,2026-05-06 05:35:02.432946,success,False,True
evt_009819,2026-04-11 18:20:22.433036,success,False,True
evt_009821,2026-04-23 19:03:12.433066,recovered,False,False
evt_009828,2026-04-10 07:11:27.433178,duplicate_processed,False,True
evt_009831,2026-03-23 07:22:04.433223,duplicate_processed,False,True
evt_009832,2026-05-07 08:33:09.433238,success,False,False
evt_009842,2026-02-18 03:20:04.433393,unsafe,False,False
evt_009849,2026-05-11 08:22:25.433505,unsafe,True,True
evt_009850,2026-01-23 16:29:15.433551,duplicate_processed,False,False
evt_009851,2026-02-15 23:30:32.433570,failed,False,False
evt_009861,2026-04-24 07:13:46.433733,unsafe,False,False
evt_009865,2026-01-23 05:34:08.433799,unsafe,False,False
evt_009872,2026-03-22 09:58:51.433909,success,False,True
evt_009874,2026-04-09 01:54:19.433939,unsafe,False,True
evt_009885,2026-03-14 06:32:04.434107,unsafe,False,False
evt_009889,2026-04-01 19:55:17.434170,recovered,False,False
evt_009898,2026-04-15 04:22:05.434306,success,False,True
evt_009899,2026-05-15 09:08:03.434324,unsafe,False,True
evt_009904,2026-05-03 11:52:11.434406,unsafe,False,True
evt_009907,2026-02-10 03:14:16.434452,duplicate_processed,True,False
evt_009909,2026-03-08 04:33:37.434482,duplicate_processed,False,False
evt_009910,2026-02-12 16:33:52.434497,duplicate_processed,False,False
evt_009915,2026-01-19 04:37:52.434601,duplicate_processed,False,True
evt_009928,2026-04-06 05:55:18.434806,success,False,True
evt_009937,2026-05-11 15:49:19.434948,failed,False,False
evt_009946,2026-05-07 22:14:36.435091,success,False,True
evt_009948,2026-03-18 10:52:46.435121,duplicate_processed,False,False
evt_009951,2026-05-08 11:43:38.435171,failed,False,False
evt_009954,2026-03-06 19:51:29.435218,unsafe,False,False
evt_009955,2026-02-13 14:54:44.435233,success,False,True
evt_009962,2026-02-27 09:47:16.435345,duplicate_processed,False,False
evt_009963,2026-02-21 01:36:42.435361,unsafe,True,False
evt_009971,2026-03-24 18:59:43.435486,unsafe,False,True
evt_009972,2026-03-26 07:25:42.435502,duplicate_processed,False,False
evt_009974,2026-03-25 06:34:35.435558,duplicate_processed,False,True
evt_009979,2026-01-19 21:32:55.435634,failed,False,True
evt_009980,2026-02-27 04:51:20.435650,failed,False,True
evt_009987,2026-02-15 19:47:11.435762,unsafe,False,True
evt_009988,2026-04-02 03:54:21.435777,failed,False,True
evt_009989,2026-03-01 09:17:58.435792,duplicate_processed,False,False
evt_009992,2026-04-25 11:33:42.435837,failed,False,True
evt_009993,2026-02-22 22:29:05.435853,unsafe,True,True
evt_009997,2026-05-11 08:45:21.435913,recovered,False,False
evt_009999,2026-02-17 04:01:36.435947,unsafe,False,False
evt_010002,2026-03-28 09:56:21.435997,recovered,False,False
evt_010007,2026-04-05 08:30:45.436073,duplicate_processed,False,True
evt_010015,2026-02-11 16:42:37.436195,unsafe,False,False
evt_010023,2026-04-23 09:02:55.436322,success,False,False
evt_010028,2026-02-08 00:58:57.436401,failed,False,True
evt_010038,2026-04-04 19:46:03.436577,recovered,False,False
evt_010044,2026-01-25 10:05:09.436672,recovered,False,False
evt_010053,2026-02-03 17:05:50.436814,success,False,True
evt_010056,2026-01-19 22:32:27.436858,duplicate_processed,False,False
evt_010066,2026-04-07 04:18:24.437017,success,False,True
evt_010072,2026-04-21 08:48:53.437106,duplicate_processed,True,False
evt_010075,2026-04-21 16:46:38.437151,failed,False,False
evt_010076,2026-01-21 07:45:49.437166,recovered,False,False
evt_010077,2026-04-13 16:44:48.437181,success,False,False
evt_010088,2026-03-27 07:51:16.437351,duplicate_processed,False,True
evt_010091,2026-04-24 01:09:34.437396,duplicate_processed,False,True
evt_010093,2026-02-03 19:28:15.437426,duplicate_processed,False,True
evt_010101,2026-04-13 07:17:38.437583,recovered,False,False
evt_010102,2026-03-23 19:43:14.437598,duplicate_processed,False,False
evt_010103,2026-05-06 18:37:20.437617,recovered,False,False
evt_010104,2026-03-09 05:10:51.437632,failed,False,True
evt_010105,2026-03-07 00:24:02.437647,unsafe,False,True
evt_010106,2026-02-21 04:24:21.437662,recovered,False,False
evt_010111,2026-04-15 16:14:28.437743,unsafe,False,True
evt_010114,2026-04-09 18:58:46.437789,unsafe,True,True
evt_010115,2026-03-01 09:06:56.437804,duplicate_processed,False,True
evt_010116,2026-04-12 07:32:50.437818,duplicate_processed,False,False
evt_010131,2026-01-18 10:40:57.438049,recovered,False,False
evt_010133,2026-04-30 03:08:22.438078,duplicate_processed,False,True
evt_010137,2026-01-23 03:11:51.438138,unsafe,False,True
evt_010142,2026-05-10 03:15:03.438217,unsafe,False,False
evt_010146,2026-02-18 00:02:01.438280,unsafe,False,True
evt_010150,2026-05-12 09:04:51.438340,duplicate_processed,False,True
evt_010152,2026-01-29 13:59:40.438370,duplicate_processed,False,False
evt_010153,2026-01-18 10:18:29.438385,unsafe,False,False
evt_010154,2026-02-11 20:15:41.438399,unsafe,False,True
evt_010156,2026-05-06 18:02:43.438434,success,False,True
evt_010161,2026-03-03 05:29:11.438539,duplicate_processed,False,False
evt_010162,2026-04-24 21:27:17.438557,success,False,False
evt_010163,2026-02-28 09:57:31.438572,recovered,False,True
evt_010166,2026-03-30 06:38:15.438617,unsafe,False,True
evt_010172,2026-03-22 04:35:05.438708,duplicate_processed,False,True
evt_010176,2026-01-25 03:37:35.438774,duplicate_processed,False,True
evt_010178,2026-01-21 06:47:58.438807,success,False,False
evt_010181,2026-03-19 22:39:00.438853,unsafe,False,True
